"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Ravi Consultant","+","","3.0","2 Ratings","80Feet Road Bogadi, Mysore","","","Automobile Loans;Personal Loans",false,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.166Z"
"Gajamuka Enterprises","","","5.0","1 Ratings","Gajamuka Enterprises Bogadi, Mysore","","","Credit Card Agents",true,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.166Z"
"Axis Bank Ltd","+","","3.6","53 Ratings","Kopal Extension Saraswathipuram, Mysore","","","Personal Loans;Banks",false,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.166Z"
"Samvruddhi Housing Loans- Financial Services","","","4.9","30 Ratings","Ring Road Rajarajeshwari Nagar, Mysore","","","Loans;Home Loans",true,false,false,false,true,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.166Z"
"Parnitha Srigandh'S Wealth","","","4.2","5 Ratings","Bogadhi Road Vasanth Nagar, Mysore","","","Wheel Chair Accessible Entrance And Exit",true,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.166Z"
"Aspiring Solutions","","","4.6","15 Ratings","2nd Floor Mandi Mohalla, Mysore","","","Home Loans;Personal Loans",true,false,false,false,true,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
"Sakshi Group","+","","4.1","20 Ratings","7th Cross Saraswathipuram, Mysore","","","Automobile Loans;Personal Loans",true,false,false,false,true,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
"bank needs","","","5.0","1 Ratings","chaduranga road TK Layout, Mysore","","","Banks;Credit Card Agents",false,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
"HDB Financial Services Ltd","+","","3.6","76 Ratings","Katharaja Urs Road Kuvempunagar, Mysore","","","Advisory",false,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
"Naveen Kumar K","","","4.0","4 Ratings","Urs Road Saraswathipuram, Mysore","","","Credit Card Agents;Credit Card Agents-HDFC",true,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
"MGM Group","","","4.6","9 Ratings","Hospital Road Saraswathipuram, Mysore","","","Credit Card Agents-HDFC;Credit Card Agents",true,false,false,false,true,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
"Dhawan Financial Services","+","","4.9","23 Ratings","Chamaraja Double Road Kr Mohalla, Mysore","","","Personal Loans;Finance Companies",true,false,false,false,true,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
"Dun Credit Bureau","","","3.3","3 Ratings","2nd Block Ashoka Road, Mysore","","","Credit Card Agents;Credit Card Agents-SBI",true,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
"HDB Financial Services Ltd","","","2.9","60 Ratings","Udayaravi Road Kuvempunagar, Mysore","","","Advisory",false,false,false,false,false,"Financial Services","Hassan for Expert Assistance","Credit Unions","573201","2025-06-28T13:43:20.167Z"
