"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Hspd Technical Education Foundation","+","","4.8","26 Ratings","CHAURAHA BIJNOR Bijnor Bazar, Lucknow","","07041783721","Computer Training Institutes;Institutes",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.691Z"
"Tfour Tech Pvt Ltd","+","","4.5","93 Ratings","Jawri Niwas Sardarpura, Jodhpur","","08401695989","",true,true,false,true,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.691Z"
"Biyani Group Of Colleges","+","","4.1","1,746 Ratings","Sector- 3 Vidhyadhar Nagar, Jaipur","","","",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.692Z"
"Maa Bhagwati Institute","","","4.0","917 Ratings","Ratanada, Jodhpur","","","Computer Hardware Training Institutes;Colleges",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.692Z"
"Mediversity Education Council","+","","4.6","16 Ratings","Main City Delhi Delhi Cantt, Delhi","","08460303856","Accept Donations;Pay Ahead;CCTV Surveillance",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.692Z"
"One Devs","+","","4.7","69 Ratings","95 Elliot Road Park Street, Kolkata","","08511782980","Internet Website Designers;Digital Marketing Services",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.692Z"
"Ai With Vanshika","","","4.7","24 Ratings","Bahadur Nagar Kacheri Chowk, Barnala","","08487066018","Software Companies;Computer Training Institutes",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.692Z"
"Robo Pixel","+","","4.7","125 Ratings","Jonali Zoo Road, Guwahati","","08123869417","Sensor Dealers;Computer Training Institutes",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.693Z"
"Ocean Infotech Computer Education","+","","5.0","11 Ratings","Road Krishnaraja Pura, Hassan","","","Computer Training Institutes;Tally Training Institutes",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.693Z"
"I Brain Accademy","+","","5.0","2 Ratings","Salgame Road Hassan City, Hassan","","","Computer Training Institutes;Institutes",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.693Z"
"Apple Academy Hassan","+","","4.4","23 Ratings","SBI Race Course Road Hassan, Hassan","","","Language Classes For English;Computer Training Institutes",true,true,false,false,true,"Computers and Mobile","Hassan","Web Design","573201","2025-06-27T12:13:00.693Z"
