"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"K K K D & CO","+","","4.8","60 Ratings","101 BP BLOCK Pitampura, Delhi","","09731820288","Accounting;GST Return;TDS Return",true,true,false,true,true,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"V V S V & CO","+","","4.0","17 Ratings","Pandav Nagar Block A, Delhi","","09035176479","GST Return;TDS Return;Income Tax Return",true,true,false,false,true,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"Equiltax Private Limited","","","","","Thapar Nagar, Meerut","","08105037165","Business Advisory Services;Name Change;IPO",true,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"Dwarka & Co","","","4.1","101 Ratings","Barabazar Garikhana, Shillong","","09054867046","GST Return;TDS Return;Income Tax Return",true,true,false,false,true,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"B N Ramesh","","","4.7","4 Ratings","SJP Road, Hassan","","","GST Return;TDS Return;Income Tax Return",true,true,false,true,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"Nagaraj & Co","","","3.5","3 Ratings","Ayurvedic College Thanniruhalla, Hassan","","","GST Return;TDS Return;Income Tax Return",true,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"Hassan Dist Lorry Owners Association (R)","","","5.0","2 Ratings","Bm Rd Hassan Ho, Hassan","","","Associations Of Builders;Architects",false,true,false,false,true,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"M Balakrishna Achar","","","4.5","2 Ratings","No.1389 Harshamahal Road, Hassan","","","GST Return;TDS Return;Income Tax Return",false,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"C K Padmanabha & Co","","","4.5","2 Ratings","Northern Extension Salagame Road, Hassan","","","GST Return;TDS Return;Income Tax Return",false,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"S K Sathyanarayan And Company","","","5.0","1 Ratings","R Race Course Road Hassan, Hassan","","","GST Return;TDS Return;Income Tax Return",true,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"Harish Gowda & Co","","","5.0","1 Ratings","R C Road, Hassan","","","GST Return;TDS Return;Income Tax Return",true,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"Chandru M K","","","5.0","1 Ratings","Aralikatte Circle Salagame Road, Hassan","","","GST Return;TDS Return;Income Tax Return",true,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.083Z"
"Chandru Mk & Co","","","5.0","1 Ratings","Park Road Salagame Road, Hassan","","","GST Return;TDS Return;Income Tax Return",true,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.084Z"
"Karvy Data Management Services Ltd","","","5.0","1 Ratings","Tiptur, Tumkur","","","GST Return;TDS Return;Income Tax Return",true,true,false,false,false,"Professional Business Services","Hassan","Chartered Accountants","573201","2025-06-27T10:47:21.084Z"
