"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"GRT Jewellers","","","4.9","1,733 Ratings","Rangoli Halla, Hassan","","","Silver Jewellery",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.138Z"
"SRS Jewellers","+","","4.1","1,250 Ratings","Bm Road, Hassan","","","Silver Jewellery;Pearl Jewellery;Shop In Store",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.138Z"
"The Kanz Gold And Diamonds","+","","4.9","445 Ratings","Subhash Square Bm Road, Hassan","","","Silver Jewellery;Shop In Store;Same Day Delivery",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.138Z"
"Kalyan Jewellers","+","","3.8","493 Ratings","Kasturba Road Subhash Square, Hassan","","","Diamond Jewellery;Gold Jewellery;Same Day Delivery",true,false,false,false,false,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Sri Roopa Jewellers","+","","4.2","124 Ratings","Subash Square Subhash Square, Hassan","","","Pearl Jewellery;Silver Jewellery",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Sri Roopa Jewellers","+","","4.0","100 Ratings","Gandhibazar Hassan Ho, Hassan","","","Pearl Jewellery;Silver Jewellery",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Nakshatra Jewellers Corporation","+","","4.3","77 Ratings","Bagur Road Channarayapatna, Hassan","","","Pearl Jewellery;Silver Jewellery;Shop In Store",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Nakshatra","+","","4.1","73 Ratings","Bm Road Bm Road, Hassan","","","Silver Jewellery;Diamond Jewellery",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Nakshatra","+","","4.1","73 Ratings","Office Road Subhash Square, Hassan","","","Pearl Jewellery;Silver Jewellery;Same Day Delivery",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Nakshatra","+","","4.1","73 Ratings","Main Road Subhash Square, Hassan","","","Jewellery Showrooms;Jewellery Showrooms-Nakshatra",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Navarathna Jewellers","","","4.2","58 Ratings","Channarayapatna, Hassan","","","Gold Jewellery;Pearl Jewellery;Shop In Store",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Kanaka Jewellery Mart & Kanaka Bankers","+","","4.2","53 Ratings","N.R.Circle Bm Road, Hassan","","","Imitation Jewellery;Silver Jewellery",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Damas Gold And Silver","+","","3.5","61 Ratings","B M Road Channarayapatna, Hassan","","","Gold Jewellery;Silver Jewellery;Shop In Store",true,false,false,true,false,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
"Vasavi Jewellers","+","","4.5","46 Ratings","Vasavi Mahal Road Arsikere, Hassan","","","Gold Jewellery;Silver Jewellery;Shop In Store",true,false,false,false,true,"Shopping and Retail","Hassan","Jewellery Showrooms","573201","2025-06-28T15:06:22.139Z"
