"name","initial","imageUrl","rating","totalRatings","address","distance","phone","tags","hasWhatsApp","hasEnquiry","isTrusted","isVerified","isPopular","category","city","subcategory","pincode","timestamp"
"Comfort Zone - Karnataka Coirfoam & Allied Industrial Corporation","+","","4.8","72 Ratings","Area Yadavagiri, Mysore","","","Maharaja",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Faiz Wood Furnitures And Rahamaniya Saw Mills AndTimber Depot","+","","4.2","17 Ratings","Shikaripura TQ Durgigudi, Shimoga","","","Plywood Door Dealers;Wooden Door",true,false,false,false,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"M K Furniture","+","","4.2","17 Ratings","Kumsi Main Road Durgigudi, Shimoga","","","Antique Furniture Dealers;Furniture Dealers",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Hbh Enterprises","+","","4.3","14 Ratings","Bharat Talkies) Siddaiah Road, Bangalore","","09606268640","Furniture Dealers;Office Chair Dealers",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Beyond Interiors","+","","4.0","126 Ratings","Th Block Road Basaveshwar Nagar, Bangalore","","08147982721","Venetian Blind Dealers;Interior Designers",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Smart Furniture","+","","4.5","24 Ratings","11th Cross Road Bapuji Nagar, Bangalore","","07041245328","Furniture Dealers;Office Chair Dealers",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Reckon","+","","3.5","2 Ratings","Kumbargundi Road Kalasipalyam, Bangalore","","07485926915","Furniture Dealers;Sofa Dealers",true,false,false,false,false,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Hind Wicker Craft","+","","5.0","65 Ratings","14 Cross Chinnayanpalya, Bangalore","","08105251300","Wicker Furniture Dealers;Furniture Dealers",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Vikash Furnitures","+","","4.6","23 Ratings","Tirupur Pn Road, Tirupur","","08460429074","Rack Dealers;Furniture Dealers",true,false,false,true,true,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
"Destrezzza Art House","+","","4.8","10 Ratings","Thavanoor Road Jn Trikkanapuram, Malappuram","","07383559339","Factory Furniture Manufacturers;Furniture Dealers",true,false,false,false,false,"Shopping and Retail","Hassan","Furniture Showrooms","573201","2025-06-28T15:32:51.388Z"
