name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
HN Groups . HN Homes Interiors Artfull,+,4.9,9 Ratings,"Azeez Lane Chikmagalur HO, Chikmagalur",,08401430731,Building,true,true,false,true,true,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Girish Painting Contractors,+,4.5,7 Ratings,"Belur Road Adarsha Nagara, Chikmagalur",,08460516012,3D Painting; Textured Wall Painting,true,true,false,true,true,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Sri Honnalakshmi Ceramics And Hardware,+,5.0,2 Ratings,"K B Cross Tiptur, Tumkur",,,Flooring Tiles; Glossy Tiles,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
SHRI RANGA CONSTRUCTION,+,5.0,3 Ratings,"Chikmagalur District Office, Chikmagalur",,,Civil Contractors; Civil Engineers,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Gangaarathi Designs and Constructions,+,5.0,2 Ratings,"Housing Board Km Road, Chikmagalur",,,Civil Contractors; Residential Builders,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
AB Enterprises,A,4.8,2 Ratings,"Sharadha Nagar Tiptur, Tumkur",,,Electricians; Pop Contractors,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Sknb Total Ventures,+,4.2,5 Ratings,"Circle Jyothinagar Chikmagalur, Chikmagalur",,08147368390,Industrial; solar Panel Repair; Quick Visit,true,true,true,true,true,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Mr. Painter and Decor,M,4.6,6 Ratings,"Sharif Street Chikmagalur Fort, Chikmagalur",,,Interior Designers; Interior Designers For Modular Kitchen,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Mohammad Sharif Painting Contractor,+,5.0,4 Ratings,"Jyothi Naagr Chikmagalur Zp, Chikmagalur",,,Textured Wall Painting; 3D Painting,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Kishore,K,3.7,4 Ratings,"Aldur Chikmagalur Chikmagalur HO, Chikmagalur",,,Textured Wall Painting; 3D Painting,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Jairam Painting Contractor,J,4.9,5 Ratings,"Kalyana Nagar Adarsha Nagara, Chikmagalur",,07411597750,Painting Contractors For Building; House Painters,true,true,false,true,true,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Sri Nimishamba Hardware,+,3.5,2 Ratings,"Road Halepalya, Tumkur",,08511754917,Exterior Paint; Interior paint,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
S R Construction,+,5.0,1 Rating,"Chikmagalur District Office, Chikmagalur",,08401978815,Industrial; Building,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.157Z
Lifease Home Services,L,4.8,3 Ratings,"Devanna Pai Layout Uppalli, Chikmagalur",,,24 Hours Open,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
G Painting Contractor,G,5.0,1 Rating,"Sowmvarpete  Circle Somwarpet, Coorg",,,Textured Paints; Wood Coatings,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Sri Sapthagiri Constructions,+,4.9,18 Ratings,"Nagar Krishnarajapete, Mandya",,,Building; Online Appointments,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Design 4 You Construction,+,4.5,4 Ratings,"Ph Road Bettadapura, Seegur",,,Construction Companies; Building Consultants,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Imras Colour World,+,3.5,2 Ratings,"BM Road Kushalnagar, Coorg",,,Interior paint; Exterior Paint,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Abdul Azeez,+,4.8,2 Ratings,"Avalli Road Aldur Chikmagalur, Chikmagalur",,,Textured Wall Painting,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
M G CREATION,+,5.0,2 Ratings,"Road Gummanakolli Kushalnagar, Coorg",,08460562904,Civil Contractors; Interior Designers,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Sri Raghavendra Steel and Hardware,+,5.0,1 Rating,"BH Road 206 Kadur, Chikmagalur",,08401432900,Exterior Paint,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Aishwarya Decorators,A,5.0,1 Rating,"Rytasakara Bhavana Kushalnagar, Coorg",,,Architects; Painting Contractors,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
The Land Mark Constructive Ideas,+,4.5,11 Ratings,"Somwart Pet Road Kushalnagar, Coorg",,08904613207,Residential; Industrial,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Pars Traders & Consultants,P,3.8,14 Ratings,"Harangi Road Kushalnagar, Coorg",,,Earthmovers On Rent-JCB; Villas On Rent,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Abid Painting Contractor Kushalnagar,+,4.6,7 Ratings,"Madapatna Kushalnagar, Coorg",,,Painting Contractors,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
S S Constructions,S,5.0,1 Rating,"Dhanimpet Kushalnagar, Coorg",,,Civil Contractors; Building Contractors,false,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Chandan Painters,+,5.0,1 Rating,"Biluvala Post Kadur, Chikmagalur",,08147484166,Textured Wall Painting; White Wash Painting,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
A R bannada mane,+,5.0,1 Rating,"Old Bus Stand Road Kadur, Chikmagalur",,,Waterproofing,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
S R Painters,S,5.0,1 Rating,"Venkateshwar Nagar Kadur, Chikmagalur",,,Textured Wall Painting; White Wash Painting,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
RR DESIGNS & CONSTRUCTIONS,+,5.0,1 Rating,"Doddapete Kadur, Chikmagalur",,,Industrial; Building,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.158Z
Sri Muthappa Construction,+,3.0,1 Rating,"B M Road Kushalnagar, Coorg",,,Textured Wall Painting,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.159Z
Ars Interior Designing Works,A,5.0,3 Ratings,"DeveGowda Badwane Turuvekere, Tumkur",,,Civil Contractors; Interior Designers,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.159Z
Kumar painting works,K,5.0,1 Rating,"B M Road Kushalnagar, Coorg",,,Textured Wall Painting; White Wash Painting,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.159Z
Kansai Nerolac Paints,+,5.0,1 Rating,"Kansai Paints Arenahalli, Mysore",,,Textured Wall Painting; White Wash Painting,false,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.159Z
Vijay Hardware and Electrical,+,5.0,17 Ratings,"Station Road Birur Chikmagalur, Chikmagalur",,,Exterior Paint,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.159Z
Gangu Arts,G,4.3,3 Ratings,"Chikkanayakanahalli Tumkur, Tumkur",,,Painting Contractors For Bungalow; Painting Contractors,true,true,false,false,false,Painting Contractors,Hassan,2025-05-26T12:51:59.159Z
Shreya Traders,+,4.3,3 Ratings,"B M Road Periyapatna, Mysore",,,Wood Coatings; Exterior Paint,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.159Z
Hn Groups Hn Home Interior Artfull,+,5.0,13 Ratings,"Nagara to Mysore Road Madikeri, Coorg",,,,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.159Z
Kaveri Engineer's and Contractor's,+,4.8,2 Ratings,"Convent Junction Madikeri, Coorg",,,Textured Wall Painting,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.160Z
Sai Leela Builders & Developers,S,5.0,1 Rating,"Made Village Post Madikeri, Coorg",,,Builders; Borewell Drilling Services,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.160Z
ABF Steel International Pvt. Ltd.,+,4.8,2 Ratings,"Koyinor Road Madikeri, Coorg",,,Interior paint; Plywood Door Dealers,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.160Z
Vinayaka B S,V,5.0,1 Rating,"Main Road, Coorg",,,Architects; Civil Contractors,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.161Z
Sonal Construction Kedambadi Group,S,4.7,13 Ratings,"Race Course Road Madikeri, Coorg",,09980202697,,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.161Z
Dhanush Water Proofing,D,5.0,2 Ratings,"Neharu Road Ajjampur, Chikmagalur",,,Cement Based Waterproofing Contractors; Waterproofing Contractors,true,true,false,false,true,Painting Contractors,Hassan,2025-05-26T12:51:59.161Z
