name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,subcategory,city,timestamp
ARYA AYURVEDA S'PA,A,3.5,6 Ratings,"Periyapatna Town Periyapatna, Mysore",,,Body Massage Centres; Beauty Spas,true,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.398Z
Serene Spa - Coorg,+,4.6,189 Ratings,"K.N Village & Post Madikeri, Coorg",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Svaastha Spa,+,4.3,193 Ratings,"Galibeedu Road Madikeri, Coorg",,,Beauty Spas For Women; Body Massage Centres,false,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Ayur Jeevan Massage Center,+,4.1,17 Ratings,"Daswala Cross Road Madikeri, Coorg",,,Men Head Massage Services; Body Massage Centres,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Ayur Spa Massage Center,+,4.4,423 Ratings,"Madikeri Main Road Madikeri, Coorg",,,,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Heaven Coorg Wellness Spa,+,5.0,3 Ratings,"TEMPLE ROAD Madikeri, Coorg",,08971248309,Thai Massage,true,true,false,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Golden Lotus S'pa,+,4.3,37 Ratings,"Rajasate Road MG Road Coorg, Coorg",,,Thai Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Natural Ayurvedic & Wellness Spa,N,4.7,6 Ratings,"Mangalore Madikeri, Coorg",,09725424516,Thai Massage,true,true,false,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Dew Drop Saloon & Spa,D,3.4,4 Ratings,"MADIKERI COORG Coorg Circle, Coorg",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Dr Fish Foot Pedicure,D,4.7,15 Ratings,"Ujire Dharmastala Road Ujire, Dakshina Kannada",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Ayur Body Massage and Spa,+,4.5,28 Ratings,"Adimastan Building Tarikere, Chikmagalur",,08197609964,Home Services Offered; Thai Massage; Aroma Massage,true,true,false,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
The Cute Village Resort And Spa,+,3.8,84 Ratings,"Sriranga Patna Nazarbad, Mysore",,08511336097,Thai Massage,true,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Athman Wellness Centre,+,4.8,385 Ratings,"Main Road Vijaynagar 4th Stage, Mysore",,07383234428,Hair Spa,true,true,false,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Style And Style Men'S Hair Designer,S,4.0,6 Ratings,"Surya Bakery Circle, Mysore",,,,true,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Ayra Wellness Salon and Spa,A,4.6,8 Ratings,"Double Vijaynagar 2nd Stage, Mysore",,08460513963,Online Appointments; Government Verified; Braids,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Golden Salon & Spa,+,4.7,32 Ratings,"Hebbal 1st Stage Hebbal, Mysore",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Infinity Cloud S'pa,+,4.0,37 Ratings,"Circle Vijaynagar 2nd Stage, Mysore",,09845420783,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Royal Isha Ayrvedic S'pa,+,4.3,73 Ratings,"1st Cross Abishek Circle Hebbal, Mysore",,08904956056,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
S'pa Zone Beauty Care Unisex Salon & S'pa,+,4.3,15 Ratings,"Abhishek Circle Road Hebbal, Mysore",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Unique S'pa & Salon,+,4.6,53 Ratings,"Meetagali Hebbal, Mysore",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Amertha Salon Spa And Wellness,+,4.3,121 Ratings,"Feet Road Vijaynagar 4th Stage, Mysore",,08128250981,,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Nature's Nest S'pa,+,4.5,106 Ratings,"Lakshmikanth Nagar Metagalli, Mysore",,08511318365,Business Owned By Women; Online Appointments,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Aura Thai Spa,+,4.5,126 Ratings,"Road Vijaynagar 2nd Stage, Mysore",,08050005183,Business Owned By Women,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Esa Thai & Bali Spa,+,4.5,386 Ratings,"Gokulam Main Road Gokulam, Mysore",,,Thai Massage; Aroma Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Soft Touch Beauty S'pa,+,4.1,87 Ratings,"Main Vijaynagar 2nd Stage, Mysore",,08511900814,Body Massage Centres; Massage Centres For Men,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.399Z
Lime Spa Mysore,L,4.2,25 Ratings,"METAGALLI Metagalli, Mysore",,08460417689,Aroma Massage,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Chandana Beauty Parlour Saloon And Spa,+,3.0,12 Ratings,"Sbm Road Vijaynagar 2nd Stage, Mysore",,,Beauty Parlours; Body Massage Centres,true,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
She Veda Wellness Centre,+,4.4,31 Ratings,"Devraja Maholla Metagalli, Mysore",,,Women Beauty Parlours; Body Massage Centres,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Lakme Salon,+,4.8,"1,581 Ratings","2nd Phase Vijaynagar 4th Stage, Mysore",,,,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Blossoms Spa & Beauty Salon,B,4.4,96 Ratings,"Road Vijaynagar 4th Stage, Mysore",,,,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Santhoshi Beauty Lounge,S,4.7,157 Ratings,"Bakery Main Vijaynagar 2nd Stage, Mysore",,,Home Services Offered; Hair Spa,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Kushis Beauty Salon Bridal Makeup Nair Art & Academy,+,4.7,927 Ratings,"Bakery Road Vijaynagar 2nd Stage, Mysore",,08511318859,,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Vo2 Max Performance Academy And Fitness Studio,+,4.4,15 Ratings,"6th Main Vijaynagar 1st Stage, Mysore",,,,false,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Elegance Unisex Salon and Spa,+,4.5,40 Ratings,"Vijay Nagar Vijaynagar 1st Stage, Mysore",,,Home Services Offered; Skin Treatment,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
At Ease S PA & Blends,+,5.0,282 Ratings,"RMP Layout Vijaynagar 4th Stage, Mysore",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Laxus Spa,+,4.7,431 Ratings,"1St Main Vijaynagar 3rd Stage, Mysore",,,Thai Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Aishwarya S'pa,+,4.7,154 Ratings,"C Block Vijaynagar 3rd Stage, Mysore",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
New Savi Mens Parlour,+,4.3,3 Ratings,"8th Main Brindavan Extension, Mysore",,,Home Services Offered,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
White Crystal Spa,+,4.6,189 Ratings,"Kalidasa Road Vijaynagar I Stage, Mysore",,,Business Owned By Women,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Brahmas Hair & Skin Studio,+,4.3,82 Ratings,"1st Block Vijaynagar 3rd Stage, Mysore",,,Home Services Offered; Hair Spa,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Kavana,K,3.4,11 Ratings,"Contour Road Gokulam, Mysore",,,Home Services Offered; Skin Treatment,true,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Petal Spa,+,4.6,74 Ratings,"Vijaynagar 3rd Stage, Mysore",,09972356160,Thai Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Marvelous Beauty Spa,M,4.7,148 Ratings,"K D Vijaynagar 1st Stage, Mysore",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Coral River Spa,+,4.4,27 Ratings,"Vijaynagar 3rd Stage, Mysore",,,Thai Massage; Aroma Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
The Beautique Salon,+,4.5,311 Ratings,"6th Main Vijaynagar 1st Stage, Mysore",,,,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Elite Thai & Bali Spa,+,4.7,329 Ratings,"Adipampa Road Vv Mohalla, Mysore",,,Thai Massage; Aroma Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Adhyas Healthcare Foundation,+,3.7,13 Ratings,"Contour Road Gokulam 3rd Stage, Mysore",,,,true,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Nirvana Spa,+,4.4,41 Ratings,"Kalidasa Road Jayalakshmipuram, Mysore",,,Body Massage Centres; Beauty Spas,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
LOREAL Blossom Ayurvedic Center & S'PA,L,4.0,55 Ratings,"Kalidasa Road Vv Mohalla, Mysore",,08511109509,Body Massage Centres; Beauty Spas,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Dhyana  Ayurvedic Center & S 'PA,+,4.2,122 Ratings,"Studio Road Jayalakshmipuram, Mysore",,08904993725,Body Massage Centres; Beauty Spas,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.400Z
Lakme Salon,+,4.5,"1,925 Ratings","Kalidasa Road Jayalakshmipuram, Mysore",,,,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Fitness World,F,4.2,13 Ratings,"Honda Show Gokulam 2nd Stage, Mysore",,,Get Your Own Trainer; Personal Trainers,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Isras Bali Spa,+,4.1,588 Ratings,"6th Main Vv Mohalla, Mysore",,08511498684,Body Massage Centres; Massage Centres For Men,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Mirror Beauty S' PA,+,4.6,414 Ratings,"Gokulam Main Road Gokulam, Mysore",,07383433149,,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
MAGIC Touch Beauty' S PA,+,4.0,25 Ratings,"Gokulam Main Road Gokulam, Mysore",,,Body Massage Centres; Massage Centres For Men,true,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Aviva Spa,+,4.7,114 Ratings,"Gokulama Main Road Vv Mohalla, Mysore",,,Thai Massage; Aroma Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
V1 Colours,V,3.5,3 Ratings,"Kalidasa Road Vijaynagar I Stage, Mysore",,,Body Massage Centres; Salons,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Iris Sppa,+,4.3,387 Ratings,"Stage Gokulam Main Road Gokulam, Mysore",,,Thai Massage; Aroma Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Amay INDIA - Atharva SuperMulti Speciality Ayurvedic Centre,+,4.9,308 Ratings,"Kantharaj TK Layout 4th Stage, Mysore",,08197351728,Ayurvedic General Consultation; Thyroid,true,true,false,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Kumuda Spa,+,4.0,327 Ratings,"5th Main Vv Mohalla, Mysore",,,Home Services Offered; Hair Spa; Thai Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Aakruthi Blossom Spa Professional Massage Therapist (North & South),+,4.7,114 Ratings,"Main Road Siddique Nagar, Mysore",,,Thai Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Felna Bali Spa,F,4.8,336 Ratings,"Main Road Jayalakshmipuram, Mysore",,,Thai Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Highlights Family Saloon and S Pa,+,4.2,70 Ratings,"KD  Road Vv Mohalla, Mysore",,,Skin Treatment,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
K2 Bali Spa,+,4.7,40 Ratings,"Ashrama Road Jayalakshmipuram, Mysore",,,Thai Massage; Aroma Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Gold's Gym,+,4.2,510 Ratings,"Gokulam Road Jayalakshmipuram, Mysore",,,Personal Trainers; Get Your Own Trainer,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
The Luxurious Body & Soul,+,4.6,51 Ratings,"Adi Pampa Road V V Mohalla, Mysore",,,Online Appointments,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Relax Saloon,R,3.0,1 Rating,"C College Vijaynagar 2nd Stage, Mysore",,,Body Massage Centres; Salons,false,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Ayeshu Makeup and Beauty Salon,+,4.7,14 Ratings,"3rd Stage Siddique Nagar, Mysore",,,Home Services Offered; Hair Spa; Skin Treatment,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Glamour Touch Beauty Parlour,+,4.5,6 Ratings,"Vv Mohalla Vv Mohalla, Mysore",,,Home Services Offered,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Irisha Spa,+,4.6,174 Ratings,"Adi Pampa Road V V Mohalla, Mysore",,,Thai Massage; Aroma Massage,true,true,false,false,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Nishma Bride N Beauty (Spa),N,4.0,1 Rating,"1st Main Road Vv Mohalla, Mysore",,,Home Services Offered; Aroma Massage,true,true,false,false,false,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
Dhyana Yuktha Beauty Spa,+,4.4,423 Ratings,"Kalidasa Road Vv Mohalla, Mysore",,08511842446,,true,true,true,true,true,Body Massage Centres,,Hassan,2025-05-27T07:13:23.401Z
