name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
Assured Herbal Pest Control Services,A,4.9,8 Ratings,"No 344 Lyice Villa Kushalnagar, Coorg",,,Commercial Pest Control Services; Cleaning Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.847Z
Nisarga Enterprises,N,5.0,1 Rating,"Coorg Madikeri, Coorg",,08460421273,Pest Control Services; Residential Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.847Z
Sai Herbal Pest Control Services (Since 1994),+,4.3,6 Ratings,"Railway Layout Vijaynagar Mysore, Mysore",,,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Indoor Pest Control,+,4.9,69 Ratings,"Cross Hebbal, Mysore",,,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Assured Services - Herbal Pest Control Service,+,4.7,178 Ratings,"8th Main Vijaynagar 1st Stage, Mysore",,,Commercial Pest Control Services; Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Sign In Services,S,4.1,4 Ratings,"13th Cross Gokulam 2nd Stage, Mysore",,08511519716,24 Hours,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
I Care Pest Control,+,4.1,69 Ratings,"Urs Road Saraswathipuram, Mysore",,08460249789,Commercial Pest Control Services; Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Raghavendra Pest Control Services,+,4.5,41 Ratings,"Raghavendra Mutt N S Road, Mysore",,08511155349,Pre Construction Pest Control Services; Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Heritage Pest Solutions,+,4.7,29 Ratings,"Main Road Lashkar Mohalla, Mysore",,06366959768,Commercial Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Raghavendra Pest Control Services,+,4.5,12 Ratings,"Road Narayan Shastri Road, Mysore",,08511136285,Commercial Pest Control Services; Pest Control Services,true,true,true,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Maruthi Pest Control Service,+,4.5,14 Ratings,"100 Fit Road Kr Mohalla, Mysore",,09972944299,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Protech Pest Control Services,+,4.7,181 Ratings,"Milk Centre Road Vidyaranyapuram, Mysore",,08904938970,,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Pest Control Services Hindustan,+,4.3,15 Ratings,"D Subbaih Road Chamaraja Mohalla, Mysore",,08511325849,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.848Z
Activ-i Pest Solutions,+,4.9,36 Ratings,"Cross Road Krishnamurthy Puram, Mysore",,08511908190,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.849Z
Hygiene Pest Control,+,4.9,247 Ratings,"Devmani Agrahara Agrahara, Mysore",,08511315773,Commercial Pest Control Services; Pest Control Services,true,true,true,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.849Z
Kiran Pest Control,K,5.0,2 Ratings,"Saptagiri BSK Bangalore, Mysore",,,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.849Z
Yashas Pest Control and Allied Service Private Limited,Y,3.5,2 Ratings,"6th Cross Vidyaranyapuram, Mysore",,09035079085,Pest Control Services; Residential Pest Control Services,true,true,false,false,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.849Z
Green INDIA Herbal Pest Control,+,4.6,14 Ratings,"Siddhartha Layout, Mysore",,,Commercial Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.849Z
Kiran Enterprises Pest Control Services,+,4.7,14 Ratings,"10th Cross Road Jp Nagar, Mysore",,,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.849Z
I Care Pest Control,I,5.0,1 Rating,"Station Road Ashok Nagar Mandya, Mandya",,08460497605,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.849Z
R K Pest Control Services,+,4.5,25 Ratings,"Tumkur Mallasandra, Tumkur",,08511751087,24 Hours,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.849Z
Prahara Services,+,3.0,27 Ratings,"Municipal Layout SS Puram, Tumkur",,07383804131,Pest Control Services; Water Tank Cleaning Services,true,true,false,false,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Global Pest Solutions,G,3.2,13 Ratings,"1st A Main Sira Road Tumkur, Tumkur",,07383806919,Pest Control Services; Residential Pest Control Services,true,true,false,true,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Gominee Pest Management Services,+,4.9,46 Ratings,"Nelalal Post Vasanthanarasapura, Tumkur",,09972907978,Quick Visit; 24 Hours,true,true,true,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
V Care Solutions,+,3.9,64 Ratings,"SIT Main Road Sit Campus, Tumkur",,07383811061,Commercial Pest Control Services; Pest Control Services,true,true,false,false,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Pescon Pest Control Services,+,4.6,54 Ratings,"Jail Road Jail Road Shimoga, Shimoga",,09054067532,Commercial Pest Control Services; Residential Pest Control Services,true,true,true,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Expert Pest Control Service,+,5.0,14 Ratings,"Shivamogga Basavana Ganguru, Shimoga",,08147930534,Pest Control Services For Snakes; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
ARCHAKARAHALLI SHIVARUDRAIAH MAHESH,A,5.0,7 Ratings,"Archakarahalli Ijoor, Ramanagara",,,Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Ash Pest Control,A,4.5,1 Rating,"Main Road Vidyanagar, Kasaragod",,08460434225,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
United Pest Control,U,5.0,1 Rating,"Kasargode, Kasaragod",,,Pest Control Services For Wall; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Vr Pest Control Services Pvt Ltd,+,4.7,33 Ratings,"MG Road Karandakkad, Kasaragod",,09731664191,Pest Control Services; Pest Control Services-Godrej,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Rapidcare Pest Solution Pvt Ltd,R,4.9,8 Ratings,"Kumbla Bus Stand Kumbla, Kasaragod",,09724947063,Pest Control Services For Rodents; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Total Pest Control Mangalore,+,4.8,207 Ratings,"Alfa Center Kankanady, Mangalore",,07411564798,24 Hours,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Universal Pest Control and Water Tank Cleaning,+,4.8,37 Ratings,"Kankanady, Mangalore",,08511926123,Residential Cleaning Services; Pest Control Services,true,true,true,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Rapidcare Pest Solution Pvt Ltd,R,5.0,3 Ratings,"Abc Line Kadri, Mangalore",,,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
M S House Keeping,+,4.6,73 Ratings,"Falnir Road Falnir, Mangalore",,08511323208,Housekeeping Services For Commercial; Security Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Ash Pest Control,+,4.7,64 Ratings,"N.G Road Attavara Attavar, Mangalore",,08511629260,Commercial Pest Control Services; Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.850Z
Chinmayee Enterprises,+,4.9,139 Ratings,"Maidan Road Hampankatta, Mangalore",,,Commercial Pest Control Services; Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Kudla Pest Control,+,3.4,5 Ratings,"Balmatta Road Hampankatta, Mangalore",,08511769217,Pest Control Services; Residential Pest Control Services,true,true,false,false,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Vishal Pest Control,+,4.3,8 Ratings,"PVS Circle M G Road, Mangalore",,,Commercial Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Pml Pestman Pvt Ltd,+,4.6,12 Ratings,"Nellikai Road Nellikai Road, Mangalore",,08511917948,On Site Services; 24 Hours,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
CMP Pest Control Services,+,4.3,11 Ratings,"Babasabarapalya Kengeri, Bangalore",,,Commercial Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Prateeksha Pest Management,P,4.3,9 Ratings,"Balkunje Post Mulky, Mangalore",,08511704459,Commercial Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Sai Suchith Pest Control,+,5.0,6 Ratings,"2nd Cross Nelamangala, Bangalore",,08511749631,Residential Pest Control Services; Pest Control Services,true,true,false,true,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
ASHWA SOLUTIONS (PEST CONTROL),+,4.0,5 Ratings,"Lakshmisagara Bidadi, Bangalore",,,24 Hours,true,true,false,false,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Rentokil PCI,+,4.8,382 Ratings,"3rd Stage Hejjala, Bangalore",,,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Star Globe Services,+,4.7,23 Ratings,"Dasharth Nagar 9th Cross Manipal, Manipal",,08147535915,Cleaning Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
United Pest Control,U,3.9,4 Ratings,"Talap, Kannur",,08460443681,Pest Control Services; Residential Pest Control Services,true,true,false,true,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Whatyouwant Service,+,3.4,149 Ratings,"Main Road Ananth Nagar, Manipal",,08401986217,Electricians; Carpenters,true,true,false,true,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Central Pest Control,+,3.9,29 Ratings,"Syndicate Circle Manipal, Manipal",,,Pest Control Services; Residential Pest Control Services,true,true,false,true,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Pestend International,P,4.1,15 Ratings,"Kannur City, Kannur",,08488959057,24 Hours,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Blue Falcon Pest Control Service,B,4.7,3 Ratings,"Kannur South Kannur South, Kannur",,09724914038,Pest Control Services; Residential Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Gominee Pest Management Services,+,4.5,37 Ratings,"Ashrivada Layout Madanayakahalli, Bangalore",,08460242698,Quick Visit; 24 Hours,true,true,true,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
HYGIEA PEST CONTROL AND CLEANING SOLUTIONS,+,5.0,3 Ratings,"Collectrate Cannanore, Kannur",,08867815370,24 Hours,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Verminator,+,4.6,42 Ratings,"Onden Road Cannanore, Kannur",,,,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.851Z
Yashas Pest Control & Allied Service Pvt Ltd,+,4.3,8 Ratings,"Nagasandra, Bangalore",,07411812784,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Maruthi Pest Control,M,3.5,2 Ratings,"Tank Road 10th Cross Nagasandra, Bangalore",,08867892549,24 Hours,true,true,false,false,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Sujith Pest Control and Sanitaizing Center,+,4.0,4 Ratings,"Main Road Kengeri Kengeri, Bangalore",,,Commercial Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Kwality Pest Control,K,5.0,1 Rating,"Magadi Road Bharat Nagar, Bangalore",,08147448313,Residential Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
V-Care Solutions,+,4.9,8 Ratings,"Jnana Bharathi Gnanabharathi, Bangalore",,,Commercial Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Vanajakshi Facility Management,+,4.4,32 Ratings,"Convent Road Ajjarkad, Udupi",,07383437910,Crane Service Providers; Plant Nurseries,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Biligiri Pest Control Services,B,4.3,6 Ratings,"Adi Udupi, Udupi",,08401941279,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Shree Aishwarya Enterprises,+,5.0,3 Ratings,"Pipeline Road Sunkadakatte, Bangalore",,,Security Services; Housekeeping Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Ashvith Pest Control Services,+,4.9,370 Ratings,"Kalsanka Road Ambagilu, Udupi",,08401758984,Commercial Pest Control Services; Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Surya Facility Services,S,3.8,29 Ratings,"Behind Dominoes Pizza Nagasandra, Bangalore",,08460196644,Commercial Pest Control Services; Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Global Pest Solutions,+,4.8,869 Ratings,"Nagarbhavi 2nd Stage, Bangalore",,07383690925,Residential Pest Control Services; Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Rcb Pest Control Service,+,4.3,7 Ratings,"Peenya Peenya 2nd Stage, Bangalore",,,,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Ellammadevi Pest Control Services,+,3.5,13 Ratings,"Peenya-Rajagopal Nagar, Bangalore",,09980241193,Pest Control Services For Bed Bugs; Pest Control Services,true,true,false,true,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Imperial Pest Control Services,+,4.9,353 Ratings,"NH - 66 Santhekatte, Udupi",,08460412289,24 Hours,true,true,true,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Go Green Pest Control Services,+,4.7,16 Ratings,"Nagar Basaveshwara Nagar, Bangalore",,,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Ideal Pest Control,+,4.1,139 Ratings,"Layout Rajarajeshwari Nagar, Bangalore",,09980224007,24 Hours,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Godrej I Care Pest Control Services,+,4.7,241 Ratings,"Main Road Rajarajeshwari Nagar, Bangalore",,,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Pleasant Pest Control,P,5.0,1 Rating,"Tata Silk Farm Circle Yediyur, Bangalore",,07947061202,Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.852Z
Shrijaya Pest Control Services,+,5.0,3 Ratings,"Nagarbhavi Main Road Nagarbhavi, Bangalore",,,Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
professional pest control services,p,4.3,53 Ratings,"Basaveshwara Nagar, Bangalore",,,Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
NANDI HOME CARE,+,4.7,7 Ratings,"No 24. Off KPTCL Abbigere, Bangalore",,09054041441,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Srinidhi Pest Control,+,4.3,33 Ratings,"2nd Block Nandini Layout, Bangalore",,07411847911,Pest Control Services For Bed Bugs; Pest Control Services,true,true,false,true,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Dailyday Pest Contral Service,+,5.0,76 Ratings,"Kurubarahalli Kurubarahalli, Bangalore",,08401838914,,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Eco Pest Solutions,E,4.2,19 Ratings,"3rd Main Road Nandini Layout, Bangalore",,07041628394,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Godrej Pest Control,+,4.7,391 Ratings,"MC Layout Vijayanagar, Bangalore",,09980219665,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Professional Pest Control Services,+,4.9,256 Ratings,"2nd Main Banashankari 3rd Stage, Bangalore",,06366949203,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Godrej Control,+,4.3,45 Ratings,"8th Main Basaveshwara Nagar, Bangalore",,,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Jk Cure N Care,+,4.4,27 Ratings,"5th Main Rpc Layout, Bangalore",,,Quick Visit; 24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Cwc Pest Control,C,4.5,2 Ratings,"Bangalore Nandini Layout, Bangalore",,08123858996,24 Hours,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
S L V Pest Control,S,4.6,5 Ratings,"POORNAPRAGNA LAYOUT Uttarahalli, Bangalore",,,Pest Control Services; Residential Pest Control Services,true,true,false,false,true,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
Intellipest,+,3.6,89 Ratings,"Hosahalli Kanakapura Road, Bangalore",,,Pest Control Services; Commercial Pest Control Services,true,true,false,false,false,Trusted Pest Control Services,Hassan,2025-05-26T12:50:35.853Z
