name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
Nuface Sumukha Clinic,+,4.7,126 Ratings,"Sampige Road Kr Puram Hassan, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.862Z
Sri Hasanamba Dental College & Hospital,+,4.0,118 Ratings,"Vidhya Nagar Vidya Nagar Hassan, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.862Z
K.M dental care,+,4.8,82 Ratings,"R.C Road Hassan HO, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Sanjeevani Hospital,S,3.5,96 Ratings,"Saraswathipuram Salagame Road, Hassan",,,,false,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Advaitha Multispecialty dental clinic,+,4.9,66 Ratings,"Kunigal Bm Road, Hassan",,,,true,false,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Jayalakshmi Dental Clinic,+,4.8,51 Ratings,"MAHARAJA PARK Maharaj Park Road, Hassan",,,,false,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
V Care Super Speciality Dental Hospital,+,3.9,49 Ratings,"Sampige Road Kr Puram Hassan, Hassan",,,,true,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Apollo Bgs Hospitals,+,4.2,44 Ratings,"Road Kuvempu Nagar, Hassan",,,,true,false,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
SmileDENT Dental Clinic,+,4.8,36 Ratings,"Main Road Kuvempu Nagar, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Dr. Bharat Kumar C (Jayalakshmi Dental Clinic),D,4.9,24 Ratings,"MAHARAJA PARK Maharaj Park Road, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Mr Guru,+,4.3,23 Ratings,"BM Road Channarayapatna, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Dr. Bharath Kumar,+,4.7,14 Ratings,"Aralepet Road Aralepet, Hassan",,,,true,false,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Javagal Dental Clinic,J,4.5,14 Ratings,"Sampige Road Krishnaraja Pura, Hassan",,,,true,false,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Benaka Dental Clinic,B,5.0,12 Ratings,"Azad Road Sakleshpur, Sakleshpur",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Adarsh Dental Care,A,4.8,12 Ratings,"Saraswathi Puram Arsikere, Hassan",,,,true,false,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Harsha Dental Clinic,H,4.8,11 Ratings,"Arsikere, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Mathrushree Multi Speciality Dental Clinic,M,4.6,11 Ratings,"Malleshwara Krupa Salagame Road, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Hassan Dental Clinic,H,3.5,13 Ratings,"Bus Stand Road Bm Road, Hassan",,,,false,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Sri Balaji Dental Clinic,S,4.8,9 Ratings,"Channarayapatna, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Chethan Dental Clinic,C,2.8,14 Ratings,"Mg Road Mg Road Hassan, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Pavan Dental Care And Implant Centre,P,4.6,8 Ratings,"Bangalore Honnavar Hwy Banavara, Hassan",,,,true,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Nava ENT And Dental Care Centre,N,4.3,8 Ratings,"Rc Road Bm Road, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Sri Lakshmi Dental Clinic,S,3.1,11 Ratings,"Circle Northern Extension, Hassan",,,,true,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Rathna Dental Clinic,+,5.0,5 Ratings,"Shankarmutt Road Hassan Ho, Hassan",,,,true,false,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Rathna Dental Clinic,R,5.0,5 Ratings,"5th Cross Krishnaraja Pura, Hassan",,,,true,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Rohith Dental Clinic,R,4.6,5 Ratings,"Huliyar Road Banavara, Hassan",,,,true,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Dr.Shamshad'S Dental Care,+,4.6,5 Ratings,"Azaad Road Ashoka Road, Sakleshpur",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Dr. Venu B M (Venu Dental Clinic),D,5.0,4 Ratings,"Hospital Road Hassan Ho, Hassan",,,,false,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Dr. Mousum Banerjee (Bharathi Multispeciality Dental Clinic),D,5.0,4 Ratings,"Kastuba Road, Hassan",,,,true,false,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Sayadri Dental Speciality Clinic,S,4.8,4 Ratings,"Savalanga Road Hassan Ho, Hassan",,,,true,true,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Dr. Vani Nagesh (Nava Dental Clinic),D,3.8,5 Ratings,"Nava Dental Clinic Bm Road, Hassan",,,,false,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Ravi Dental Clinic,R,4.5,4 Ratings,"Rangoli Halla Rangoli Halla, Hassan",,,,true,false,false,false,true,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Hassan Dental Clinic,H,4.1,4 Ratings,"Vidya Bhavan Bus Stand Rd-1., Hassan",,,,false,true,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.863Z
Sri Nandi Dental Clinic,S,4.0,4 Ratings,"Ladies Hotel Road, Hassan",,,,true,false,false,false,false,Best Dentists,Hassan - Book Appointment Online,2025-05-26T12:30:58.864Z
