name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
Tulasi Enterprises,+,4.2,12 Ratings,"Sampige Road Kr Puram Hassan, Hassan",,,AC Dealers-Carrier; AC Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Malnad Aircon Systems,+,4.6,9 Ratings,"Mutt Road Kr Puram Hassan, Hassan",,,Industrial Refrigerator Repair & Services; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Chetana Groups,+,3.7,10 Ratings,"Kr Puram Hassan, Hassan",,,Computer Repair & Services; Washing Machine Repair & Services,false,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
N N MART,+,3.7,10 Ratings,"Salgame Road Hassan City, Hassan",,,Washing Machine Repair & Services; AC Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Ark Refrigeration,+,4.6,6 Ratings,"2nd Main Ravindra Nagar Hassan, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Ocean groups,+,4.6,6 Ratings,"Holenarasipur Bazar, Hassan",,,AC Repair & Services; Solar Geyser Dealers,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Cool House Refrigeration,+,3.8,7 Ratings,"Road Kr Puram Hassan, Hassan",,,Washing Machine Repair & Services-Samsung; Washing Machine Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Vayuputhra Water Purifier,+,5.0,5 Ratings,"Kuvempu Road Vidya Nagar Hassan, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,false,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
A M Service Center,+,4.1,6 Ratings,"Main Road Hemavathinagar, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Star Refrigeration,S,4.0,6 Ratings,"Santhepet, Hassan",,,Washing Machine Repair & Services; AC Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Star Refrigeration,S,4.0,6 Ratings,"hospital 1st cross Hassan HO, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Rcs Tv Service Center,R,4.4,5 Ratings,"206 Harasekeri Taluku Bendekere, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Cool Life Refrigerators,C,3.8,5 Ratings,"Sahyadri Circle Aralepet, Hassan",,,Electronic Goods Showrooms; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Diamond Services,+,3.7,5 Ratings,"Main Road Vidyanagar Hassan, Hassan",,,Washing Machine Repair & Services; Mobile Phone Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
IFB,I,4.5,4 Ratings,"Kuvempunagar # 9 Th Cross, Hassan",,,Washing Machine Repair & Services-IFB; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Lourd Mary Electricals,L,5.0,3 Ratings,"Main Road Hassan Ho, Hassan",,,AC Repair & Services; Electrical Shops,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
J K Refrigeration &air Conditioning Service Centre,J,4.7,3 Ratings,"Main Raod Sakleshpur, Sakleshpur",,,Refrigerator Repair & Services-Godrej; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Cold Waves,+,4.3,3 Ratings,"Shop Road NORTHERN EXTENSION, Hassan",,,Refrigerator Repair & Services; AC Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
Mrh Electrician and Electronic Service,+,5.0,2 Ratings,"Hassan Road Arsikere, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.329Z
R R AIRCONDTION,R,5.0,2 Ratings,,,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Skanda Poly Service,+,4.8,2 Ratings,"M N K Building Salagame Road, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Golden Refrigeration Service,+,4.8,2 Ratings,"Hoslain Road Hassan City, Hassan",,,AC Repair & Services-Daikin; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Golden Cool Refrigeration,+,4.8,2 Ratings,"Hosaline Hosaline Road, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Cool House,+,4.0,2 Ratings,"Bagur Road Channarayapatna, Hassan",,,Refrigerator Repair & Services-Samsung; Washing Machine Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Cool Zone Air Conditioning,C,4.0,2 Ratings,"Jyoti Apartment Hosaline Road, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Sri Bhyrava Electronics-Electricals And Geysers Sales And Service,S,4.0,2 Ratings,"Salagame Road PWD Colony, Hassan",,,Electronic Goods Repair & Services; TV Repair & Services,false,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Sri Renuka Aircondition Service Centre,S,4.0,2 Ratings,,,,AC Repair & Services,false,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Sm traders,S,4.0,2 Ratings,"Pate Bedi Holenarsipur, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Green Home Appliances And Electronics,+,3.8,2 Ratings,"Kote Beedhi Banavara, Hassan",,,Electronic Goods Repair & Services; Electronic Goods Showrooms,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
SRI Vishwakarma Refrigeration and Infotech,+,5.0,1 Rating,"Ring Road Vidyanagar Hassan, Hassan",,,Washing Machine Repair & Services-IFB; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Al- Anas Refrigeration,+,5.0,1 Rating,"Vallabai Road Hassan HO, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Mahadev Refrigeration,+,5.0,1 Rating,"Aralipete Road Aralepet, Hassan",,,Refrigerator Repair & Services; AC Repair & Services,false,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Cauvery House,+,4.5,1 Rating,"Old Muncipal Office Road Bm Road, Hassan",,,Electronic Goods Showrooms; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Cool House,+,4.5,1 Rating,"RC Road Race Course Road Hassan, Hassan",,,AC Dealers; Electronic Goods Showrooms,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Pallavi Electronics,+,4.5,1 Rating,"Arsikere, Hassan",,,AC Repair & Services-Daikin; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
National Refrigeration,N,4.5,1 Rating,"Arlepete Main Road, Hassan",,,Deep Freezer Repair & Services; Washing Machine Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Cool Next Refrigerator And Sarvice,C,4.5,1 Rating,"Salgame Road Salagame Road, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
IFB Service Center,I,4.0,1 Rating,"Tanneeruhalla Belur Road, Hassan",,,Washing Machine Repair & Services-IFB; Washing Machine Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
New Trimurti Electronics,N,4.0,1 Rating,,,,LCD TV Repair & Services; Washing Machine Repair & Services,false,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Jyothi Mary Refrigerator Works,J,4.0,1 Rating,"Hosline Road Hassan HO, Hassan",,,AC Repair & Services; Washing Machine Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Shiva ac repair,S,4.0,1 Rating,"Sakaleshpur Road Arehalli Hassan, Hassan",,,AC Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Nagashree Electronics,N,3.5,1 Rating,"Kr Puram Kr Puram Hassan, Hassan",,,Electronic Goods Repair & Services; TV Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
V P Marketing,+,3.0,1 Rating,"Arlikatte Circle Hassan City, Hassan",,,AC Dealers; Washing Machine Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.330Z
Good service HASSAN,+,3.0,1 Rating,"Arsikere, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
KGN Refrigiration,K,3.0,1 Rating,"Circle Holenarasipur Bazar, Hassan",,,Washing Machine Repair & Services; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Siddiq Electrical Stall,+,3.0,1 Rating,"Main Road Pension Mohalla, Hassan",,,AC Repair & Services; AC Repair & Services-LG,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Prj Enterprises and Solution,+,4.7,38 Ratings,"Vv Road Somwarpet, Coorg",,07411790325,,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Diamond Electricals,D,4.2,14 Ratings,"Shah Gunj Bidar, Bidar",,,Refrigerator Repair & Services-National; AC Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
India Air Conditioning,I,4.4,8 Ratings,"Sindol Complex Shah Gunj, Bidar",,,AC Dealers-Voltas; Electronic Goods Showrooms,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Universal Electronics,U,5.0,1 Rating,"K R Extn Main Road, Tumkur",,,Electronic Goods Repair & Services; AC Repair & Services,false,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Whirlpool India Service Centre,W,3.1,10 Ratings,"Chikmagalur Ho, Chikmagalur",,,Refrigerator Repair & Services; Washing Machine Repair & Services,false,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Mj refrigeration,+,4.3,8 Ratings,"Road Jyothinagar Chikmagalur, Chikmagalur",,,Geyser Repair & Services-Spherehot; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Sri Raghavendra Enterprises,S,4.5,15 Ratings,"4th Cross Road tiptur, Tumkur",,,AC Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Kishan Electronics,K,5.0,1 Rating,"Dm Kurke Tiptur, Tumkur",,,Electronic Goods Repair & Services; AC Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
IFB,I,4.3,3 Ratings,,,,Washing Machine Repair & Services-IFB; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Sri Sai Electronics,+,5.0,183 Ratings,"Railway Sta Road Tiptur, Tumkur",,,Shop In Store,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Cool Point,+,5.0,2 Ratings,"Makan Line Tiptur, Tumkur",,,AC Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
I M Refregeration,+,4.6,28 Ratings,"Shareef Street Shariff Street, Chikmagalur",,,Industrial Refrigerator Repair & Services; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
I M Refrigeration,I,4.8,3 Ratings,"Market Road-Chikmagalur City, Chikmagalur",,,Electronic Goods Showrooms; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Z A Cool Care,Z,4.8,16 Ratings,"Market Road Shariff Street, Chikmagalur",,,Copper Ro Water Purifier Repair,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Baba Cool Care,+,5.0,6 Ratings,"Main Road Vijayapura Main Road, Chikmagalur",,,Refrigerator Repair & Services; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Mk Enterprises,+,2.9,4 Ratings,"Street MG Road Chikmagalur, Chikmagalur",,,AC Dealers; Refrigerator Repair & Services,true,true,false,true,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Raya Electronics,R,4.0,11 Ratings,"1st Cross Nehru Road Chikmagalur, Chikmagalur",,,Electronic Goods Repair & Services; AC Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Shivu Electronic,+,4.4,11 Ratings,"Nehru Road Chikmagalur, Chikmagalur",,,LED TV Repair & Services; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.331Z
Lido Electronics,L,5.0,1 Rating,"Barline Road Ig Road, Chikmagalur",,,Electronic Goods Repair & Services; TV Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Thottimane Info-tech,+,4.5,23 Ratings,"Road Chikmagalur District Office, Chikmagalur",,,AC Repair & Services; Electronic Goods Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Unnathi Refrigeration,+,3.7,19 Ratings,"STREET Basavanahalli Chikmagalur, Chikmagalur",,,Refrigerator Repair & Services-Videocon; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Sree Durga Refrigerator,+,5.0,1 Rating,"No #74 Vijayapuram Chikmagalur, Chikmagalur",,,Refrigerator Repair & Services; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Spoorthi Enterprises,+,5.0,14 Ratings,"2nd Main Road Vijayapura, Chikmagalur",,,Washing Machine Repair & Services; AC Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Lifease Home Services,L,4.8,3 Ratings,"Devanna Pai Layout Uppalli, Chikmagalur",,,24 Hours Open,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Cool Tech,C,3.3,3 Ratings,"Mallandur Road, Chikmagalur",,,AC Repair & Services; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Cool Zone,+,4.9,64 Ratings,"Badriya Circle, Chikmagalur",,,Online Estimates; On Site Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Gunika Enterprises,+,4.7,10 Ratings,"Road Sakrepatna Chikmagalur, Chikmagalur",,08511090988,Water Purifier Repair & Services; AC Repair & Services,true,true,false,true,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Tawakkul Refrigeration,+,4.8,4 Ratings,"Hirekole Road Adarsha Nagara, Chikmagalur",,,Refrigerator Repair & Services-Videocon; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Tawakkul Refrigeration,+,4.8,4 Ratings,"Uppalli, Chikmagalur",,,Refrigerator Repair & Services; Washing Machine Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
J K Group Company Pvt Ltd,+,5.0,1 Rating,"Street Guluvina Attiguppe, Mysore",,,Electronic Goods Showrooms; Washing Machine Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Sm Home Appliances Service Care,+,4.5,16 Ratings,"Kushalnagar Kushalnagar, Coorg",,,AC Repair & Services; AC Installation Services,false,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Sky Connection,+,5.0,3 Ratings,"Basavanahalli Kushalnagar, Coorg",,,Car Repair & Services-Honda; AC Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
V Tec Electronics,V,4.0,1 Rating,"BM Road Kushalnagar, Coorg",,,Washing Machine Repair & Services; AC Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Delta,+,4.5,2 Ratings,"BM Road Kushalnagar, Coorg",,,AC Repair & Services-Hitachi; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
New Refrigeration Point,+,3.8,14 Ratings,"TB Road Kadur, Chikmagalur",,,Electronic Goods Repair & Services; Refrigerator Repair & Services,true,true,false,false,false,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Coorg Refrigeration And Sales Corporation,+,4.7,14 Ratings,"Swami Temple Road Kushalnagar, Coorg",,,Refrigerator Dealers-Godrej; Refrigerator Repair & Services,true,true,false,true,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
General Air-condition & Electrical,G,4.8,2 Ratings,"Dandinpet Kushalnagar, Coorg",,,AC Dealers-LG; Refrigerator Repair & Services,true,true,false,false,true,AC Repair & Services,Hassan,2025-05-26T12:17:34.332Z
Kerala Prasidda Vashiarana Astrologers,<,4.9,137 Ratings,"Belur Road, Hassan",,09724652066,,true,false,false,true,true,Astrologers,Hassan,2025-05-26T12:18:56.980Z
Kerala Famous Astrologer,<,5.0,24 Ratings,"Skaleshpura Road Thanniruhalla, Hassan",,07411942763,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.980Z
Kerala Prasidda Vashikarana Astrologer,<,5.0,3 Ratings,"Vijayanagar Bm Road, Hassan",,09725644154,,true,true,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.980Z
Kerala No1 Vashikaran Specialist Shri Bhagavati Jyothishyaru,<,4.9,319 Ratings,"Salagame Road Aralepet, Hassan",,08487048815,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.980Z
No 1 Vashikaran Specialist India,<,4.9,137 Ratings,"Bus Bus Stand Road Hassan, Hassan",,07048604341,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.980Z
Sri Kalikamba Jyothishyalaya Kerala Manthrika Jyothisaru,<,2.6,11 Ratings,"Madhugar Beedi Arsikere, Hassan",,,,true,false,false,false,false,Astrologers,Hassan,2025-05-26T12:18:56.980Z
Kollegala Jyotisharu,<,2.5,3 Ratings,"Salagame Road Salagame Road, Hassan",,08460268290,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Sri Kalikamba Jyothishyalaya,<,5.0,1 Rating,"Hosline Road Pension Mohalla, Hassan",,07383089179,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Famous Astrologers Kerala (Bhagavati Devi Aradakru),<,4.0,16 Ratings,"Sampige Road Kr Puram Hassan, Hassan",,08045795229,,true,false,true,true,false,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Skandha Jyothishya Kendra,<,5.0,4 Ratings,"Aralikatte Road Salagame Road, Hassan",,07048532483,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Kerala Mahamanthrika Astrology,+,5.0,47 Ratings,"Bus Bus Stand Road Hassan, Hassan",,09035242176,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Kerala Sri Prasidda Jyothishyaru,+,4.8,44 Ratings,"2nd Floor Kasaragod City, Kasaragod",,09035885420,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Astro Award Winner Vashikarana Specialist Kerala Shree Prasidda Astrologer,+,4.9,35 Ratings,"11th Cross Road Vidyaranyapuram, Mysore",,08511749124,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Kollegala Jyothishalya and Parihara Kendra,K,5.0,2 Ratings,"Basthipura Kollegala, Chamarajanagar",,07041695609,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
National Gold Medalist Vashikarn Specialist Kerala Mantrika Astrologer,+,5.0,"1,533 Ratings","Bejai, Mangalore",,08511493001,,true,false,true,true,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
National ASTRO RATNA Award Winner - Kerala Sri Panchagayathri Famous Astrologers,+,5.0,"1,900 Ratings","Bunder Bhavanthi Street, Mangalore",,,,true,false,true,true,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Kollegala Pandith Modi Yallappa Guruji,+,5.0,17 Ratings,"Kollegal, Chamarajanagar",,06366960242,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.981Z
Kerala and Kollegala Sri Mantrika Astrologer,+,5.0,241 Ratings,"Falnir, Mangalore",,08511718424,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Om Sri Kollegala Famous Astrologer,+,4.5,93 Ratings,"Road Double Road Chamarajanagar, Chamarajanagar",,08401407674,,true,false,true,true,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Famous Vashikarana Specialist Kerala Mahakal,+,5.0,3 Ratings,"Kodialbail, Mangalore",,09054893840,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Kollegala Mantrikaru.,+,4.8,43 Ratings,"Devangapete Beedi Kollegala, Chamarajanagar",,08460304154,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Shree Durgadevi Jyothishyalaya Karnataka Famous Astrologer,S,4.8,9 Ratings,"Hanumanthappa Circle, Chikmagalur",,08511449396,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Rajusheshadri Pandit,+,4.9,14 Ratings,"Railway Road Srirangapatna, Srirangapatna",,09054827763,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Kerala Famous Astrologer No.1 Specialist VASUDEV (Tantric),+,5.0,133 Ratings,"K M Marg Bus Stand Road, Udupi",,08401368094,,true,false,false,true,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Pandith Sri Gowdru Manjunatha Swamy Astrologer,+,4.5,27 Ratings,"Hondda Rood Holalkere Road, Chitradurga",,,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Aeakkott Mana Jyothishalayam,+,4.8,471 Ratings,"Kairali Junction Guruvayur, Thrissur",,09725161834,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Soman Panicker Astrologer,S,3.7,3 Ratings,"Kozhikode Road Angadipuram, Malappuram",,08460407048,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
Kaalabairavar Jothida Alayam,+,4.8,21 Ratings,"Nagar Rasipuram East, Rasipuram",,09724667570,,true,false,false,false,true,Astrologers,Hassan,2025-05-26T12:18:56.982Z
