name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
Rajiv Nursing Home,R,3.8,34 Ratings,"Hospital Road Hassan Ho, Hassan",,,Nursing Homes; Home Nursing Services,false,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
DAS Promotions(r),D,4.9,26 Ratings,"N R Circle Hassan Ho, Hassan",,,Home Nursing Services; Institutions For Aged,true,true,false,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
Ramakrishna Nursing Home,R,4.4,14 Ratings,"Vidhya Nagar, Hassan",,,Nursing Services,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
Ramakrishna Nursing Home,R,4.1,15 Ratings,"MG Road MG Road Hassan, Hassan",,,Home Nursing Services; Nursing Homes,false,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
Dr Lal Pathlabs,+,3.7,9 Ratings,"3rd Cross Kr Puram Hassan, Hassan",,,Charitable; Prenatal Check Up; Health Checkup Packages,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
V Guard Securities And Manpower Supply,V,3.5,3 Ratings,"Lakshmi Venkteshwara Building, Hassan",,,Home Nursing Services; Nursing Homes,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
Shree Shaila Human Care,S,,,"Main Road Channapatna Extension, Hassan",,,Home Nursing Services; Nursing Services,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
DHANVANTARI HOME NURSING SERVICE,D,5.0,1 Rating,"Hassan City, Hassan",,,Nursing services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
Medi Magic Home Nursing Services,+,4.8,29 Ratings,"2nd Main Nagarbhavi, Bangalore",,,Home Nursing Services For Bedridden; Home Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
Sri Chamundeshwri Krupa Home Nursing And Service Center,+,4.7,9 Ratings,"Kadur Adarsha Nagara, Chikmagalur",,,Home Nursing Services; 24 Hours Home Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.028Z
Sri Chamundeshwari Krupa Home Nursing Service and Admission Center,+,4.1,5 Ratings,"Ig Road, Chikmagalur",,08050876098,Home Nursing Services; 24 Hours Home Nursing Services,true,true,false,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
V 2 Home Nursing Service,V,4.5,1 Rating,"Road Vijayapuram Chikmagalur, Chikmagalur",,09725108785,Home Nursing Services; Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Arya Home Nursing Services,+,4.2,5 Ratings,"Mudigere, Chikmagalur",,,Home Nursing Services; 24 Hours Home Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Sree Chamundeshwari Krupa Home Nursing Services And Care Center,+,3.3,6 Ratings,"Kadur Tq Kadur, Chikmagalur",,,Home Nursing Services; 24 Hours Home Nursing Services,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Sai Seva Trust and Health Care,+,5.0,18 Ratings,"Madikeri, Coorg",,09980857563,Home Nursing Services; Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Shri Manjunatha Home Care Nursing Services,S,4.0,4 Ratings,"Madikeri Coorg Madikeri, Coorg",,,Home Nursing Services; Senior Citizen Care Taker Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Karthik Home Nursing & Patient Admission Center,+,4.5,6 Ratings,"N R Pura Chikmangalur, Chikmagalur",,,Nursing services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
VARADHANI Enterprises,V,4.9,14 Ratings,"Kohinur Road Coorg Circle, Coorg",,,Nursing services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Carewise Palliative and Elderly Nursing Services,+,4.9,6 Ratings,"Coorg Madikeri, Coorg",,,Home Nursing Services; Institutions For Aged,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Good Health Home Care Service,+,4.6,7 Ratings,"Kohinur Road Madikeri, Coorg",,,Home Nursing Services; 24 Hours Home Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Octaplus Medicare Solution Pvt Ltd,O,4.3,3 Ratings,"Industrial Area Hootagalli, Mysore",,,Nursing services,false,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Anu Home Nursing Services,A,5.0,2 Ratings,"Entrance Ilavala Hobli, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,false,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Apollo Diagnostics,+,3.8,6 Ratings,"Hunsur Main Road Hootagalli, Mysore",,,Charitable; Health Checkup Packages; Prenatal Check Up,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Ayushmaan Health Care,+,4.5,208 Ratings,"Citb Choultry Main Road Hebbal, Mysore",,08123678324,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
TAMARA Health Care & Old Age Home,+,4.8,225 Ratings,"KIADB Housing Layout Hebbal, Mysore",,08511628149,Nursing services,true,true,true,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Shabari Home Health Care,S,4.6,25 Ratings,"KHB Colony Hootagalli, Mysore",,,Home Nursing Services; Senior Citizen Care Taker Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Gunashree Home Nursing Service,G,4.1,12 Ratings,"Kaveri Circle Hebbal, Mysore",,,24 Hours Home Nursing Services; Home Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Sri Vidya Home Nursing Service,+,4.7,22 Ratings,"Ganapathi Temple Road Hebbal, Mysore",,08792915469,Nursing services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.029Z
Arogya Ashraya Dhama,A,4.2,37 Ratings,"Circle Vijaynagar 2nd Stage, Mysore",,08511281486,Home Nursing Services; Institutions For Aged,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Ayushmaan Elders Paradise,+,4.8,57 Ratings,"KIADB Layout Hebbal, Mysore",,08511473014,Home Nursing Services; Institutions For Aged,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Ayushmaan Health Care,+,4.5,208 Ratings,"Hebbal 3rd Stage Hebbal, Mysore",,07383524649,Home Nursing Services; Patient Care Taker Services,true,true,true,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Maruti Nursing Home,M,2.7,3 Ratings,"Sjm Layout Hosadurga, Chitradurga",,,Nursing Homes; Hospitals,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Thanu Enterprises,T,4.3,2 Ratings,"3rd Phase Vijaynagar 4th Stage, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Sri Sai Facility Services and Sri Sai Rehablitacion Center,+,3.6,17 Ratings,"2nd Stage Hebbal, Mysore",,09035287913,Home Nursing Services; Placement Services (For Employers),true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Care Connect Home Care Service,+,5.0,1 Rating,"Vijaynagar 2nd Stage, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Retrocare Diagnostics,+,5.0,3 Ratings,"Vaari Complex Hebbal 1st Stage, Mysore",,,Health Checkup Packages,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Prakruthi Enterprises,P,3.5,2 Ratings,"Vijaynagar 4th Stage, Mysore",,09980542017,Home Nursing Services; Patient Care Taker Services,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Dhruthi Med Services,+,4.8,123 Ratings,"Hebbal Hebbal, Mysore",,09054753984,Home Sample Collection,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Varuna Home Nursing Services,V,4.1,11 Ratings,"Hebbal Road Hebbal 1st Stage, Mysore",,,Home Nursing Services; Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Varuna Home Nursing Service,V,4.1,11 Ratings,"Metagalli, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Shree Padma Health Care,+,4.6,42 Ratings,"Maholla Vijaynagar 2nd Stage, Mysore",,,Home Nursing Services; Patient Care Taker Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Clean Care India,C,2.8,3 Ratings,"Kumbara Koppal, Mysore",,,Home Nursing Services; Nursing Services,false,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.030Z
Best Home Care,+,5.0,24 Ratings,"Abhishek Circle Hebbal 1st Stage, Mysore",,,Home Nursing Services; Institutions For Aged,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Careascentan Healthcare,+,4.0,39 Ratings,"Railway Layout Hebbal, Mysore",,,Geriatric Physiotherapy Consultation; 24 Hours Dentists; Health Checkup Packages,true,true,false,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Power Home Nursing Services,P,4.5,2 Ratings,"Vijaynagar 4th Stage, Mysore",,,Nursing services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Ab2 Home Care Services,+,3.9,7 Ratings,"2nd & 4th Main Kumbara Koppal, Mysore",,08511468758,Home Nursing Services; Patient Care Taker Services,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Wecare Home Nursing,+,4.8,69 Ratings,"Feet Road Vijaynagar 3rd Stage, Mysore",,,Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Wecare Home Nursing and Security Solutions,+,4.6,9 Ratings,"80 Feet Road Vijayanagara Hinkal, Mysore",,09980765068,Neonatal Nursing,true,true,false,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Mruthyunjaya Health Services,M,4.8,2 Ratings,"Vijaynagar 4th Stage, Mysore",,,Home Nursing Services; Nursing Services,false,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Sanjeevini Plus Home Nursing Services,+,5.0,11 Ratings,"Vijaynagar 3rd Stage, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Mysore Niranthara Charitable Trust,+,4.5,20 Ratings,"2nd Phase Vijaynagar 4th Stage, Mysore",,,Home Nursing Services; Institutions For Aged,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Sree Marikamba Services,+,3.3,9 Ratings,"Narasimharajapura Chikmagalur, Chikmagalur",,,Home Nursing Services For Tracheostomy; Home Nursing Services,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Advitha Human Care,+,3.6,32 Ratings,"No.37 Vijaynagar 4th Stage, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.031Z
Matrutva Health Care Services,+,4.3,12 Ratings,"Layout Vijaynagar 3rd Stage, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.032Z
T M N Home Nursing Services and Old Age Home,T,5.0,14 Ratings,"8th Main Road Gokulam 3rd Stage, Mysore",,09725756107,Home Nursing Services; Patient Care Taker Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.032Z
Apollo Diagnostics,+,3.8,28 Ratings,"Main Road Vijaynagar 3rd Stage, Mysore",,,Charitable; Prenatal Check Up; Health Checkup Packages,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.032Z
Medapp,M,4.7,3 Ratings,"Vijaynagar 3 Stage, Mysore",,,Geriatric Physiotherapy Consultation; Range of Motion Exercises,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.032Z
Belaku Health Care,+,4.7,100 Ratings,"Stage Bogadi, Mysore",,08123820969,Home Nursing Services; Baby Sitting At Home,true,true,true,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.032Z
Protect Home Care Services,+,4.8,429 Ratings,"No 833 Gokulam 3rd Stage, Mysore",,,Home Nursing Services; Placement Services For Cook (For Employers),true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.032Z
Belaku Health Care,+,4.7,100 Ratings,"Bogadi, Mysore",,09845458794,Home Nursing Services; Baby Sitting At Home,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
Serene Senior Living Care,S,5.0,1 Rating,"Kodava Samaja Road Virajpet, Coorg",,08401791450,Care Taker Services For Liver Transplant Patient; Home Nursing Services,true,true,true,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
Shalini Home For The Aged And Care Giving Centre,S,5.0,2 Ratings,"Bogadi Outer Ring Road Bogadi, Mysore",,,Home Nursing Services; Institutions For Aged,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
Kushi Home Nursing Services,K,5.0,2 Ratings,"Road Vijaynagar 3rd Stage, Mysore",,,Nursing services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
Dr Lal PathLabs,+,4.4,5 Ratings,"Mysore Road Bennimantap, Mysore",,,Health Checkup Packages; Charitable; Pre Employment Checkup Packages,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
Amma Home Nursing Service,A,5.0,2 Ratings,"Maratikyathanahalli Bogadi, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,false,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
Dr Lal Pathlabs,+,4.4,5 Ratings,"HUDCO Bennimantap, Mysore",,,Health Checkup Packages; Charitable; Pre Employment Checkup Packages,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
Vikram Jeev Hospital O & M By Advika Hospital L L P,V,4.1,81 Ratings,"Vevekananda Road Yadavagiri, Mysore",,,Weight Loss; Prenatal Check Up; Nutrition Consultation,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
24Nu Health Services,2,4.6,5 Ratings,"2nd Cross Road Bannimantap, Mysore",,,Nursing Services,false,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.033Z
H and S Health Care (R),+,4.9,150 Ratings,"2nd Stage Janatha Nagar, Mysore",,,Nursing services,true,true,false,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
H Y Home Care And Home Nursing Service,+,4.8,7 Ratings,"Extension Narasimharaja Mohalla, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
Maurya Hospital,+,4.4,154 Ratings,"Chennaiah Road Janatha Nagar, Mysore",,,Prenatal Check Up; Ovarian Diseases; Nutrition Consultation,true,false,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
SAI KUSHI DHAMA - Senior Citizen Care Campus,+,4.9,7 Ratings,"Kamanakerehundi Kamanakerehundi, Mysore",,08904930518,Institutions For Aged; Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
Sathya Sai Suraksha Kendra,+,2.5,2 Ratings,"Pampapathi Road Saraswathipuram, Mysore",,,Nursing services,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
V 2 Home Nursing Services,V,3.3,6 Ratings,"Halligattu Village Ponnampet, Coorg",,08460483402,Home Nursing Services; Nursing Services,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
Das Home Nursing Services,+,4.6,85 Ratings,"Ashoka Road, Mysore",,08511655509,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,true,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
Shree Shaila Home Nursing Service,S,5.0,1 Rating,"No.50 Bogadi, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
Sri Chamundeshwari Home Nursing Service (Wn),S,4.2,19 Ratings,"Amulyanagara Belavadi, Mysore",,,Home Nursing Services; Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
Sri Sathya Sai Home Nursing Care (R),+,3.7,35 Ratings,"6th Main Sharadadevi Nagar, Mysore",,09980866680,Home Nursing Services; Baby Sitting At Home,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
Carewise Palliative and Elderly Nursing Services,+,4.9,167 Ratings,"Mohalla Saraswathipuram, Mysore",,07947196373,Health Checkup Packages; Prenatal Check Up; Animal Diseases,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.034Z
Care Enlight Healthcare,+,4.2,20 Ratings,"Road 10th Main Saraswathipuram, Mysore",,,Nursing services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
Sri Vinayaka Home Care & Oldage Home,+,4.3,35 Ratings,"Datagalli Ramakrishnanagar, Mysore",,08511014957,Home Nursing Services; Patient Care Taker Services,true,true,true,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
Dr Lal Pathlabs,+,5.0,2 Ratings,"2nd Cross Dattagalli, Mysore",,,Health Checkup Packages; Charitable; Pre Employment Checkup Packages,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
Sainatha Old Age Home and Home Nursing Services,+,4.8,19 Ratings,"Kantharaj Urs Road Kuvempunagar, Mysore",,08511014247,Home Nursing Services; Institutions For Aged,true,true,false,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
Manya Home Nursing Services And Administration Center,M,4.7,3 Ratings,"Kuvempu Nagara Mysore City, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
Sanjeevini Health Care Nursing,+,4.7,13 Ratings,"11th Cross Saraswathipuram, Mysore",,,Home Nursing Services; Nursing Services,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
Mathru Home Nursing Care,M,3.7,9 Ratings,"E & F Block Ramakrishnanagar, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,false,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
Manvith Home Care Services,+,4.9,258 Ratings,"7th Main Road Saraswathipuram, Mysore",,07204102268,Home Nursing Services; Patient Care Taker Services,true,true,true,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
New Life Palliative Care,+,4.9,24 Ratings,"Nagar Main Road Vidyaranyapuram, Mysore",,,Home Nursing Services; Home Nursing Services For Senior Citizen,true,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
B K Nursing Care Center,+,4.3,24 Ratings,"Double Road Kuvempunagar, Mysore",,,Home Nursing Services For Bedridden; Nursing Homes,true,true,false,true,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
Dr Lal Pathlabs,+,4.3,200 Ratings,"Kantharaja Urs Road Kuvempunagar, Mysore",,,Charitable; Diagnostic And Pathology; Health Checkup Packages,false,true,false,false,true,Nursing Services,Hassan,2025-05-26T12:46:57.035Z
