name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
Infinite Learning System,I,4.0,2 Ratings,"Mata Road Eastern Extension, Hassan",,,Tutorials; Institutes,false,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Bgs Study Centre,+,3.0,2 Ratings,"Mg Road Hassan, Hassan",,,Tutorials; Competitive Exam Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Yashaswi Coaching Classes,+,5.0,1 Rating,"Salgame Road Salagame Road, Hassan",,,Tutorials For Jnvst; Colleges,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Harithsa Tutorials,H,5.0,1 Rating,"Bm Road, Hassan",,,Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
genius academy,+,5.0,1 Rating,"Hassan City, Hassan",,,Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Sri Nandan Academy,S,4.5,1 Rating,"AVK Bus Stand Road Hassan, Hassan",,,Tutorials; Tutorials For Jnvst,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Deeksha correspondence college,D,4.0,1 Rating,"Pete Main Road Holenarsipur, Hassan",,,Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Adokshaja Coaching Centre ( ISEA ),+,3.0,1 Rating,"5 Th Cross Kuvempu Nagar, Hassan",,,Tutorials; Competitive Exam Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Bds Neet Coaching,+,4.0,2 Ratings,"Neelambika Roadbye Pass Road, Chikmagalur",,,Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Sai Angels Education Institutions,+,4.5,212 Ratings,"Sirgapura, Chikmagalur",,,Hostel Facility,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Asrama Foundation,A,4.5,4 Ratings,"Hassan Road Tiptur, Tumkur",,,Tutorials; Tutorials For HRD,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Sri Sai Academy,+,4.6,5 Ratings,"K M Road Chikmagalur City, Chikmagalur",,07041454087,Tutorials; Competitive Exam Tutorials,true,true,false,true,true,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Yuva An Svgh Education Trust Initiative,Y,4.5,41 Ratings,"Gavanahalli Village Gavanahalli, Chikmagalur",,,Tutorials; Tutorials For Hotel Management Entrance Examination,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.824Z
SVP Aakash College,+,3.3,5 Ratings,"BH Road Tiptur, Tumkur",,,Junior Colleges; Colleges,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Sri sai academy,S,5.0,1 Rating,"Mg  Road MG Road Chikmagalur, Chikmagalur",,,Tutorials For Sslc English; Tutorials,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.824Z
Tally Institute & Training Centre,T,4.7,7 Ratings,"Basavanahalli Main Road, Chikmagalur",,,Tutorials; Institutes,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Ss Pre University College,S,4.4,46 Ratings,"Tiptur, Tumkur",,,Educational Institutes; Colleges,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Sathya Institution,S,4.7,7 Ratings,"Road MG Road Chikmagalur, Chikmagalur",,,Tutorials For BE; Colleges,true,true,false,true,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Sk Computer Education and It Service Centre,+,4.7,42 Ratings,"Coronation Road Tiptur, Tumkur",,,Tally Training Institutes; Colleges,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Comet Career Solutions,+,4.7,31 Ratings,"PCARD Bank Building Joythinagar, Chikmagalur",,,Tutorials; CET Tutorials,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Himalayaa Academy,+,4.0,2 Ratings,"MG Road Chikmagalur, Chikmagalur",,,Educational Institutes; Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Dn Tuition Centre,D,4.8,13 Ratings,"Tiptur, Tumkur",,,Tutorials; CBSE Tutorials,false,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Comet Career Solutions,C,4.7,31 Ratings,"MG Road Vijayapuram Chikmagalur, Chikmagalur",,,Tutorials; Competitive Exam Tutorials,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Shreyas Tutorials,S,4.0,2 Ratings,"Vijayapura, Chikmagalur",,,Tutorials,false,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Harish Pu College,H,3.5,2 Ratings,"Mudigere Road Mudigere, Chikmagalur",,08460400115,Tutorials; CET Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Aruni Tuition Centre,A,4.6,5 Ratings,,,,Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Nalanda English Medium CBSE School and Residential Pu College,+,4.5,75 Ratings,"Vidyanagar Mudigere, Chikmagalur",,08460388332,Hostel Facility; CCTV Camera; First Aid Kit,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Suhail Sir,S,4.5,4 Ratings,"Halaganahalli Halaganahalli, Mysore",,,Tutorials,false,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Premavani Villa,+,4.8,16 Ratings,"Honnavara, Mandya",,,Tutorials,false,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
S R Service Centre,S,4.0,2 Ratings,"No 15 K M Road, Chikmagalur",,,Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Sri Sai Tutorials,S,5.0,2 Ratings,"N H 206 Kadur, Chikmagalur",,,Tutorials; Tutorials For Class XII,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Preetham Tuitions,P,5.0,1 Rating,"Garvale Road Madapur Madikeri, Coorg",,,Home Tutors; Tutorials,false,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Sahyadri Tutorials,S,4.0,2 Ratings,"Doddapete Kadur, Chikmagalur",,,Tutorials; Maths Tutorials,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Merchant Navy Selection Academy,M,4.9,7 Ratings,"Turuvekere, Tumkur",,,Tutorials; Training Centres,false,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Talent Tuition Center,T,4.5,4 Ratings,"2nd Cross Road Krishnarajanagara, Mysore",,,Tutorials,false,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Excel Pre University College - Guruvayanakere Mangalore,+,4.5,19 Ratings,"Guruvayanakere Belthangady Ujire, Dharmasthala",,08460402284,Tutorials; Neet Tutorials,true,true,false,true,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Wisdom Tutorials,+,4.9,32 Ratings,"Sh 21 Piriyapatna Piriyapatna, Mysore",,,Education Consultants; Tutorials,false,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Chinthana Ganga Tutorials,C,4.0,2 Ratings,"Gowli Street Madikeri, Coorg",,,Tutorials; Commerce Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Swamy Tutorials,S,5.0,2 Ratings,"Gowli Street Madikeri, Coorg",,,Tutorials,false,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Karnataka Tutorials and Coaching Center,+,5.0,11 Ratings,"Kohinoor Road Madikeri, Coorg",,,Tutorials; CET Tutorials,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Sri Cauvery Ias Coaching Academy,+,3.8,10 Ratings,"Brahmins Valley Madikeri, Coorg",,,Institutes; NDA Institutes,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Atithi Vriksha Shiksha,+,5.0,17 Ratings,"Webs Road Madikeri, Coorg",,,Tutorials For Hotel Management Entrance Examination; Education Consultants,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
United Kadaba,U,4.0,2 Ratings,"Kadabasubrahmanya Road Kutrupady, Mangalore",,,Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Chintanaganga Tutorials,C,4.0,2 Ratings,"Gowli Street Madikeri, Coorg",,,Tutorials; Commerce Tutorials,true,true,false,false,false,Tutorials,Hassan,2025-05-26T12:58:27.825Z
Excel Coaching Centre,E,4.8,4 Ratings,"Ujire, Dharmasthala",,,Tutorials; Correspondence Education,true,true,false,false,true,Tutorials,Hassan,2025-05-26T12:58:27.825Z
