name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
Adithya Communications,A,3.5,2 Ratings,"By Pass Road Kushalnagar, Coorg",,,Placement Services (Candidate); Manpower Suppliers,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.041Z
Ayodhya Associates,+,4.0,14 Ratings,"Madikeri Main Road Kushalnagar, Coorg",,,Security Services For Bank; Placement Services (Candidate),true,true,false,true,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.041Z
Evershine Placement Tours & Travels,E,4.0,1 Rating,"Road Mallandur Chikmagalur, Chikmagalur",,,Placement Services (Candidate),true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.041Z
Velarto Placement,V,4.8,10 Ratings,"By Pass Road Kushalnagar, Coorg",,,Placement Services (Candidate); Placement Services (For Employers),false,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.041Z
Ideal Groups,I,3.3,8 Ratings,"Ideal Building G Chikmangalur, Chikmagalur",,,Placement Services (Candidate); Placement Services For Marketing Executive (Candidate),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.041Z
Dp Career Centre,+,4.9,24 Ratings,"Block Basaveshwara BLK, Mysore",,,Placement Services (Candidate); Placement Services For BPO (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.041Z
Store Keeper,S,3.5,4 Ratings,"Market Road Madikeri, Coorg",,,Interview Room,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.041Z
Dream Jobs,D,4.8,3 Ratings,"New Extension Madikeri, Coorg",,,Placement Services (Candidate); Placement Services (For Employers),false,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.041Z
Speakindia Online Service Pvt Ltd,S,4.0,3 Ratings,"178/1 Aloka Road Yelwal, Mysore",,,Online Placement,false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Nandini Enterprises,N,3.0,1 Rating,"K R S Road Hootagalli, Mysore",,,Overseas Placement,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Cornar Spone Services,+,5.0,1 Rating,"GROUP 3 Hootagalli, Mysore",,,Provides Recruitment Logistics,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
S R Enterprises,+,5.0,1 Rating,"Krs Road Hootagalli, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Itm Pvt Ltd,I,3.9,10 Ratings,"Infosys Road Hootagalli, Mysore",,,Placement Services (Candidate); Work From Home Jobs,false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Bioclinica,B,3.8,196 Ratings,"Area Hebbal Industrial Estate, Mysore",,,Placement Services (Candidate),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Sln Management Facilities,+,3.6,8 Ratings,"Road Hebbal Industrial Estate, Mysore",,,Interview Room; Offline Aptitude Tests; Resume Building,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Sri Male Mahadeshwara Enterprises,+,4.1,5 Ratings,"Abhishek Circle Hebbal, Mysore",,,Placement Services (Candidate); Placement Services For Driver (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Devaiah Hv,D,4.8,2 Ratings,"Mythadi Road Mythadi, Coorg",,,Placement Services (Candidate),false,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Sourcein HR Services,S,4.9,37 Ratings,"Hunsur Main Road Hootagalli, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Amulya Solutions,A,3.8,11 Ratings,"Baburayanakoppal, Mandya",,,Placement Services (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Rakesh Drivers,R,4.6,42 Ratings,"CIPET COLLEGE ROAD Hebbal, Mysore",,,Placement Services (Candidate); Placement Services For Driver (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Rakesh Placements & Realtors,R,4.8,33 Ratings,"Cipet College Road Hebbal, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
S R S labour service,S,5.0,1 Rating,"Manchegowdan Kopplu Hebbal, Mysore",,,Placement Services (Candidate); Placement Services For Part Time Job (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Adecco INDIA,+,3.5,22 Ratings,"Hebbal Main Road Metagalli, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Sri Durga Hr Solutions,S,5.0,2 Ratings,"Citb Choultry Main Road Hebbal, Mysore",,,Placement Services (Candidate); Placement Services For Part Time Job (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Sphatika Facility Services,S,4.4,5 Ratings,"20th A Main Road Hoysala Circle, Mysore",,,Placement Services (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
S P Enterprises,+,5.0,2 Ratings,"Hebbal Main Road Hebbal, Mysore",,,Home Security Guard,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Elite India Services,E,5.0,1 Rating,"Byraveshwara Nagar Hebbal, Mysore",,,Placement Services (Candidate); Placement Services For Driver (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Pride Hr Solutions,+,4.1,585 Ratings,"SBI Main Road Hebbal, Mysore",,,Placement Services (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Sunrise consultancy,S,4.8,5 Ratings,"Tank Road Vijaynagar I Stage, Mysore",,,Placement Services (Candidate); Manpower Consultants,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
hexagon talent advisors,+,5.0,7 Ratings,"Mysore 570017 Hinkal, Mysore",,,Placement Services (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Global rider solution,G,4.4,5 Ratings,"Main Road Srirangapatna, Srirangapatna",,,Placement Services (Candidate); Placement Services For Driver (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
SRI Manjunatha Enterprises & Data Solutions,+,4.0,15 Ratings,"Lokanayakanagara, Mysore",,,Resume Building,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
S.M Data Solutions,S,4.4,34 Ratings,"Basavanagudi Hebbal, Mysore",,,,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.042Z
Seshadri Enterprises,S,4.5,1 Rating,"66 Road Hebbal, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Komal Enterprises,K,3.0,1 Rating,"Railway Layout Vijaynagar Mysore, Mysore",,,Placement Services (Candidate); Manpower Suppliers,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Genius Staffing,G,3.0,1 Rating,"Hebbal Main Road Hebbal, Mysore",,,Placement Services (Candidate),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Incubinc Consultancy,+,4.6,137 Ratings,"Hebbal Main Vijaynagar 2nd Stage, Mysore",,,Placement Services (Candidate); Placement Services For Construction Company (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Samrudi Care Pravid and Sufficient,S,3.1,5 Ratings,"No.9597 Vijaynagar 4th Stage, Mysore",,,Part Time Placement,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Career Prime,C,4.3,2 Ratings,"Hebbal Industrial Area Metagalli, Mysore",,,Placement Services (Candidate),false,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
C M Jolly Service,C,3.6,11 Ratings,"B T Road Hinkal, Mysore",,,Placement Services (Candidate); Placement Services For Driver (Candidate),true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Pride Hr Solution,P,4.0,15 Ratings,"Floor Above Vijaynagar 2nd Stage, Mysore",,,Overseas Placement,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Sri Cauvery Enterprises,S,3.5,2 Ratings,"Mahadeshwara Badavane Layout, Mysore",,,Placement Services (Candidate); Labour Contractors,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Iriss,I,4.5,4 Ratings,"No. 105 Vijaynagar 4th Stage, Mysore",,,Overseas Placement,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Vethali Manpower & Allied Services,V,3.7,3 Ratings,"No 7795 Vijaynagar 4th Stage, Mysore",,,Placement Services (Candidate); Placement Services For Construction Company (Candidate),true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
VVCE Training and Placement,V,4.5,9 Ratings,"3rd Stage Gokulam, Mysore",,,Placement Services (Candidate),false,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
J C Tech,J,4.5,2 Ratings,"Krs Rd Metagalli, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),false,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Rasika Consultancy And Academy,R,4.1,13 Ratings,"Mahadeshwara Badavane Layout, Mysore",,,Overseas Placement,false,true,false,true,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Vidyavardhaka Industrial Training Centre,V,3.8,2 Ratings,"3rd Stage Gokulam, Mysore",,,Placement Services (Candidate); Placement Services For Part Time Job (Candidate),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Vssr Consulting,V,4.3,79 Ratings,"12th Main Road Vijaynagar Mysore, Mysore",,,Placement Services (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Professional Consultants,P,3.5,1 Rating,"No.266/A Brindavan Extension, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Pinhopes,P,4.2,5 Ratings,"2nd Main Road Hinkal, Mysore",,,Placement Services (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Dimension Properties,D,3.0,2 Ratings,"Contour Road Gokulam, Mysore",,,Placement Services (Candidate),true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Careerprime Campus Recruitment Solutions,+,4.6,634 Ratings,"New 80 Feet Road Bogadi, Mysore",,,Provides Recruitment Logistics,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
MA Foi Management Consultants Ltd,M,3.7,25 Ratings,"Kalidasa Road Jayalakshmipuram, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Gnosis Institution,+,5.0,2 Ratings,"1st Main Road Gokulam 2nd Stage, Mysore",,,Placement Services (Candidate); Placement Services For Driver (Candidate),true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Amora Costa Education And Consultant,A,4.3,3 Ratings,"2nd Main Road Jayalakshmipuram, Mysore",,,Placement Services (Candidate),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Ultismart Infotech LLP,+,4.6,475 Ratings,"Main Road Jayalakshmipuram, Mysore",,,Placement Services (Candidate); Manpower Suppliers,true,true,false,false,true,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Ng Tec,N,3.5,2 Ratings,"3rd Main Road Vv Mohalla, Mysore",,,Placement Services (Candidate),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Coorg S2 Group,C,3.5,11 Ratings,"1st Cross Yadavagiri, Mysore",,,Overseas Placement,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Sharada Vision Gurukula Academy,S,4.0,1 Rating,"Vv Mohalla, Mysore",,,Overseas Placement,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
N G Staffing,N,3.5,43 Ratings,"3rd Main Vv Mohalla, Mysore",,,Staffing Solutions,true,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
Amcat - Freshers Jobs,A,3.6,6 Ratings,"Jayalakshmipuram, Mysore",,,Placement Services (Candidate); Placement Services (For Employers),false,true,false,false,false,Placement Services Candidate,Hassan,2025-05-26T12:49:17.043Z
