name,initial,rating,totalRatings,address,distance,phone,tags,hasWhatsApp,hasEnquiry,isTrusted,isVerified,isPopular,category,city,timestamp
Perfect Packers and Warehouse,+,4.4,50 Ratings,"3rd Stage Hinkal Signal Hinkal, Mysore",,08511845263,All India; Packers And Movers; Within City,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
Safe India Movers & Packers,+,4.6,576 Ratings,"Saiswara Temple Wilson Garden, Bangalore",,09035025567,Packers And Movers; All India; International,true,true,true,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
Tirumala Packers and Movers,+,4.7,21 Ratings,"Bhagya Nagar Bhagya Nagar, Guntakal",,08460221154,Packers And Movers; Electronic,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
Go Up Logistics,+,4.0,93 Ratings,"Near Human Temple Nayandahalli, Bangalore",,09980218296,International Courier; Cargo Service; Domestic Courier,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
Sinu Roadlines,S,5.0,27 Ratings,"Menonpara Road Kanjikode, Palakkad",,08460484417,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
BEST Relocations Packers And Moovers,+,5.0,52 Ratings,"Vidyanagar Hubli, Hubli",,08460452321,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
Anr Transport,+,5.0,9 Ratings,"Main Road Udamalpet Bazaar, Udumalpet",,08460205843,GPS Tracking Available; Cargo Service; Domestic Courier,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
Good Luck Transport,G,4.2,33 Ratings,"Narayana Nagar Kanakapura Road, Bangalore",,08401668875,Cargo Service; Domestic Courier; Packers And Movers,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
Suraksha Packers and Movers,+,4.5,68 Ratings,"Shirur Park Vidyanagar Hubli, Hubli",,08401259807,Packers And Movers; All India; Within City,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.147Z
Vishwas Packers and Movers,+,4.6,48 Ratings,"Near Gokul Road Anand Nagar, Hubli",,08460506201,Pets Transportation; Car Transportation; Commercial And Office Relocation Services,true,true,true,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Sky Land Xpress Cargo,+,4.0,44 Ratings,"KPN Colony Union Mill Road, Tirupur",,,,true,true,true,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Royal Cargo Packers & Movers,+,4.8,172 Ratings,"Near BRTS Bus Stand Vidyagiri, Dharwad",,08401217512,,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Lata Packers and Movers,L,4.4,20 Ratings,"Mj Nagar, Hospet",,07487906639,Packers And Movers; All India; Within City,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Blessingstar Packers And Movers,+,3.9,21 Ratings,"Bhavani Nagar Bijapur City, Bijapur-Karnataka",,07383423106,,true,true,false,true,false,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Urbx Worldwide,+,4.7,73 Ratings,"Cochin Special Economic Zone, Ernakulam",,08401097476,International Courier; Cargo Service; Domestic Courier,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Yestee Agency,+,4.1,320 Ratings,"Wall Tax Road Park Town, Chennai",,08197305459,Industrial Machinery Relocation; Cargo Service; Domestic Courier,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
KGN Transport & Logistics,+,4.2,31 Ratings,"Gandiguda Village Shadnagar, Mahabubnagar",,09054784995,International Courier; Trucks On Rent; Domestic Courier,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Balaji Packers and Movers,B,3.5,2 Ratings,"Link Road Wakad, Pune",,08460237516,Cargo Service; Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Diamondsafety Lorry Transport Packers and Movers,+,4.1,49 Ratings,"Bypass Road Khammam Bypass Road, Khammam",,09724438448,Pets Transportation; Packers And Movers; All India,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Shyam Transport,S,4.0,71 Ratings,"Mahavir Nagar Kandivali West, Mumbai",,07405412431,Animal Transportation; Packers And Movers,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Falnest Relocations,F,4.0,3 Ratings,"Kapurbawdi-Thane West, Thane",,08460221627,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Sun Transport,+,3.8,36 Ratings,"Highway Road Mehsana Nagar Road, Vadodara",,09054604193,Pets Transportation; Packers And Movers; All India,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Suryavansham Transport,+,3.5,93 Ratings,"Bilaspur Highway Gudhiyari, Raipur-Chhattisgarh",,08460211093,Animal Transportation; Packers And Movers; Electronic,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
GURUNANAK GOLDEN ROADWAYS,G,5.0,2 Ratings,"Transport Nagar Pithampur, Dhar",,08460501188,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Mirai Logistics India Private Limited,+,3.5,279 Ratings,"Kesarwani College Garha Phatak, Jabalpur",,08511256279,International Courier; All India; Cargo Service,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.148Z
Suyash Road Lines,+,4.1,103 Ratings,"Neemuch Road Ratlam Station Road, Ratlam",,08128143529,Domestic Courier; All India; Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Mahalaxmi Transport,+,4.4,36 Ratings,"Shop No 37 Morbi Bypass Road, Morbi",,09725352726,Trucks On Rent; Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Shree Devnarayan Transport Company,+,4.5,62 Ratings,"Transport  Nagar Transport Nagar, Kota-Rajasthan",,07411856402,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Reliable Packer & Movers Courier Service,+,4.7,3 Ratings,"Adinathnagar Odhav, Ahmedabad",,08904998358,Packers And Movers; All India; International,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Shri Krishna Transport Service,+,3.9,64 Ratings,"Coplex Block City Centre, Gwalior",,07048137126,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Omm Logistic Transport Service,+,4.2,79 Ratings,"Kanpur Road Transport Nagar, Lucknow",,09724729580,Trucks On Rent; Domestic Courier; Packers And Movers,true,true,true,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Engineers Parcel,+,4.2,21 Ratings,"I2H Building IIT ISM Hirapur, Dhanbad",,08971740245,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
New Mahakal Transport,+,4.2,100 Ratings,"Valipur Yaqutganj, Farrukhabad",,08128042414,Animal Transportation; Pets Transportation; Packers And Movers,true,true,true,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Om Shakti Associates,+,4.2,102 Ratings,"Plot No-60 Sitapur Rd, Lucknow",,08401521816,Residential Relocation Services; Packers And Movers,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Chandan Transport Company,+,4.0,318 Ratings,"Kamruddinpur, Begusarai",,07801848348,Industrial Machinery Relocation; Superior Quality; Budget Friendly,true,true,true,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Shri Khatu Shyam Roadlines,+,4.2,64 Ratings,"Sanjay Gandhi Transport Nagar, Delhi",,09054682129,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
All India Tailor Transport,+,4.1,72 Ratings,"Ganesh Chandra Ave Bowbazar, Kolkata",,08128588617,Cargo Service; Tempos On Hire; Animal Transportation,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
New Gaurav Transport Service,N,4.3,32 Ratings,"Nagar Gate No. 1 Pahari, Patna",,08460418079,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Gati Cargo Packer and Mover,+,4.8,4 Ratings,"Najafgarh, Delhi",,09008921591,Domestic Courier; Packers And Movers; Air Cargo,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Jmd Tourism And Logistics Corporation,+,4.6,742 Ratings,"Market Rabindrapally Keshtopur, Kolkata",,08904967937,Pets Transportation; International Courier; Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Bihta Transportation & Packer and Mover Services,B,4.0,4 Ratings,"Amhara Bihta Patna Bihta, Patna",,06364874878,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Shree Balaji Transport,+,4.2,122 Ratings,"New Delhi Sangam Vihar, Delhi",,08460439021,Packers And Movers; All India; Within City,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Shakti Transport Company,S,4.4,8 Ratings,"Gorakhpur Road Deoria Sadar, Deoria",,08460434045,Packers And Movers; All India; Within City,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.149Z
Chiranjeevi Transport,+,4.0,22 Ratings,"B M Road Nr Circle, Hassan",,,Trucks On Rent; Tempos On Hire; Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Easy Packers And Movers,+,5.0,1 Rating,"Court Road Vidya Nagar Hassan, Hassan",,,Residential Relocation Services; Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Hasanamba Transportation,+,5.0,3 Ratings,"Madhu H K Kr Puram Hassan, Hassan",,,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Vkm Packers And Movers,+,4.5,53 Ratings,"Road Vidya Nagar Hassan, Hassan",,,,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Gati Kwe Ltd,G,3.3,37 Ratings,"13th Cross Channapatna Extension, Hassan",,,Cargo Service; Domestic Courier; International Courier,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Agarwal Fastways Packers And Movers,A,4.9,15 Ratings,"TEMPLE ROAD Kadanur, Hassan",,,Packers And Movers; All India; Within City,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Perfect Packers And Movers,+,5.0,8 Ratings,"Vallabhai Road Hassan HO, Hassan",,,,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Sri Manjunatha Earth Movers,S,5.0,6 Ratings,"Bm Road, Hassan",,,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Shree Padmanabha Transport,S,3.8,6 Ratings,"Bm Road, Hassan",,,All India; Packers And Movers; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Nikon Express Packers And Movers,N,4.5,4 Ratings,"2nd Cross Road Krishnaraja Pura, Hassan",,,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Deviramma Transport,D,4.0,4 Ratings,"Holenarsipura Road Holenarsipur, Hassan",,,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
farooq khan,f,5.0,3 Ratings,"Vallabhai Road Hassan HO, Hassan",,,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Sri Bhaskar Roadlines,S,3.0,3 Ratings,"Road Hemavathinagar, Hassan",,,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Shri Hasananmba Transport,+,3.0,2 Ratings,"Gorror Road Santhepet, Hassan",,,Packers And Movers; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Gati Ltd,+,5.0,1 Rating,"Fushitur Bussi Arsikere, Hassan",,,Commercial Courier; International Courier; Corporate Courier,false,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Yogesh Goods Transports,Y,4.0,1 Rating,"Krishna Raj Pete Taluq Kikkeri, Mandya",,,Packers And Movers; All India; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Blue Dart Express Ltd,B,2.9,174 Ratings,"Pass Road Belur Road Chikmagalur, Chikmagalur",,,Domestic Courier; International Courier; Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
R M S Packers and Movers,+,3.8,16 Ratings,"Mallandur Road Mallandur Road, Chikmagalur",,,Packers And Movers; All India; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Chikmagalur Packers and Movers,+,5.0,13 Ratings,"Tamil Colony Chikmagalur HO, Chikmagalur",,08734982466,Car Transportation; Commercial And Office Relocation Services; Residential Relocation Services,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Accord Movers And Packers,A,5.0,1 Rating,"I G Road Ig Road, Chikmagalur",,,Packers And Movers; All India; Within City,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.150Z
Easy Packers And Movers,+,4.6,30 Ratings,"Circle Dantaramakki, Chikmagalur",,09725969244,Residential Relocation Services; Packers And Movers; All India,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Shakthi Packers and Movers,+,4.9,4 Ratings,"Bus Stand Chikmagalur City, Chikmagalur",,,Pets Transportation; Packers And Movers; All India,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Royalcare Packers and Movers,+,4.8,82 Ratings,"Road Market Road Chikmagalur, Chikmagalur",,09054869532,Packers And Movers; All India; Within City,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Chikamagalur Packers and Movers,+,4.9,11 Ratings,"Market Road Adarsha Nagara, Chikmagalur",,,Pets Transportation; Packers And Movers; All India,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Ths Packers And Movers,+,4.4,6 Ratings,"Market Road Chikmagalur, Chikmagalur",,,Packers And Movers,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Green City Packers and Movers,+,5.0,7 Ratings,"Dantaramakki Adarsha Nagara, Chikmagalur",,08460526579,Packers And Movers; All India; Within City,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Djmz Packers and Movers Chikmanglore,+,5.0,3 Ratings,"VIJIPURA Vijayapura, Chikmagalur",,,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Perfect Packers and Movers,P,3.5,3 Ratings,"BH Road Adarsha Nagara, Chikmagalur",,,Pets Transportation; Packers And Movers; All India,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Chickmagalur Packers And Movers,C,4.8,2 Ratings,"Road Market Road Chikmagalur, Chikmagalur",,,Packers And Movers; All India; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Jai Maruthi Earth Movers,J,5.0,1 Rating,"Bhoomica Complex Krishnarajapete, Mandya",,,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Gaanav Packers and Movers,G,4.1,5 Ratings,"Housing Bord Chikmangalur, Chikmagalur",,,Packers And Movers; All India; Within City,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
SRS Packers & Movers,+,4.4,16 Ratings,"Near Railway Station Heggere, Tumkur",,07041785901,Residential Relocation Services; Packers And Movers; Within City,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Agarwal Fastway Packers And Movers,A,5.0,11 Ratings,"2ND C CROSS Daswak Road, Coorg",,,Pets Transportation; Packers And Movers; All India,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Perfect Packers & Movers,P,5.0,1 Rating,"Madikeri Market Road Madikeri, Coorg",,,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Vkm Packers and Movers,+,4.9,11 Ratings,"Main Road Coorg Madikeri, Coorg",,08123542748,Pets Transportation; Packers And Movers; All India,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
V Locate Packers and Movers,V,4.8,16 Ratings,"Pension Lane Madikeri, Coorg",,,Packers And Movers; All India; Within City,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Coorg Logistics,C,4.2,3 Ratings,"Pension Lane Madikeri, Coorg",,,Packers And Movers; All India; Within City,false,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Pioneer Logistics And Packers (Regd),P,5.0,9 Ratings,"2ND C MAIN K Chettalli Madikeri, Coorg",,,Pets Transportation; Packers And Movers; All India,true,true,false,false,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Sri Ganesha Road Lines,S,4.8,3 Ratings,"Pourakarmikara Beedi Pandavapura, Mandya",,,Packers And Movers; All India; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Shree Sai Baba Packers and Movers,S,4.7,90 Ratings,"Krs Road Koorgalli, Mysore",,,Packers And Movers; All India; Within City,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Sri Laxmi Narashima Transport,+,4.3,3 Ratings,"Belavadi Post Hootagalli, Mysore",,,Packers And Movers,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.151Z
Gati Ltd,+,3.1,8 Ratings,"Hebbal Industrial Estate, Mysore",,,Commercial Courier; International Courier; Corporate Courier,false,true,false,true,false,Packers & Movers,Hassan,2025-05-26T12:53:12.152Z
SPS Roadlines & Logistics,S,4.2,35 Ratings,"Industrial Area Hootagalli, Mysore",,08511278232,Domestic Courier; Packers And Movers; Electronic,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.152Z
Sri Maruthi Cargo Packers & Movers,+,4.6,50 Ratings,"Hudco 1st Stage Hebbal, Mysore",,,Packers And Movers; All India; Within City,true,true,false,true,true,Packers & Movers,Hassan,2025-05-26T12:53:12.152Z
Vajreshwari Cargo Movers,+,5.0,1 Rating,"Infosys Main Road Hebbal, Mysore",,,Packers And Movers; All India; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.152Z
V Locate Packers And Movers,V,5.0,2 Ratings,"Poornaiah Road Srirangapatna, Srirangapatna",,,Packers And Movers; All India; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.152Z
Kumar Transport,K,4.2,10 Ratings,"# 2757 1st Stage Hebbal, Mysore",,,Packers And Movers; Within City,true,true,false,false,false,Packers & Movers,Hassan,2025-05-26T12:53:12.152Z
